no#-#title#director#writer#us air date#storyteller#villains
66#1#the tale of the forever game#iain patterson#mark d perry#february 6 , 1999#tucker#nathaniel & the burden beast
67#5#the tale of the misfortune cookie#adam weissman#mark d perry#february 13 , 1999#andy#the bad side
68#4#the tale of the virtual pets#iain patterson#alice eve cohen#february 20 , 1999#vange#the diggers
69#2#the tale of the zombie dice#adam weissman#maggie leigh#february 27 , 1999#vange#mr click
70#6#the tale of the gruesome gourmets#lorette leblanc#michael koegel#march 13 , 1999#megan#none
71#3#the tale of jake the snake#mark soulard#alan kingsberg#march 20 , 1999#tucker#jake the snake desmond
72#7#the tale of the hunted#lorette leblanc#gaylen james#march 27 , 1999#andy#the hunters
73#9#the tale of the wisdom glass#jacques laberge#mark d perry#april 3 , 1999#quinn#the people in the cyberworld
74#10#the tale of the walking shadow#lorrete leblanc#matthew cope#april 10 , 1999#megan#none
75#11#the tale of oblivion#jim donovan#james morris#april 17 , 1999#tucker#kronos the conqueror
76#8#the tale of vampire town#mark soulard#allison lea bingeman#april 24 , 1999#quinn#dreyfus the vampire and stanley
77#13#the tale of the secret admirer#mark soulard#eric weiner#may 8 , 1999#megan#teddy
