year#show#season#episode#episode number#original airdate
1995#the x - files#2#soft light#23#may 5 , 1995
1996#the x - files#3#pusher#17#february 23 , 1996
1996#the x - files#4#unruhe#4#october 27 , 1996
1996#the x - files#4#paper hearts#10#december 15 , 1996
1997#the x - files#4#leonard betts#12#january 26 , 1997
1997#the x - files#4#memento mori#14#february 9 , 1997
1997#the x - files#4#small potatoes#20#april 20 , 1997
1997#the x - files#5#unusual suspects#3#november 16 , 1997
1997#the x - files#5#christmas carol#6#december 7 , 1997
1997#the x - files#5#emily#7#december 14 , 1997
1998#the x - files#5#kitsunegari#8#january 4 , 1998
1998#the x - files#5#bad blood#12#february 22 , 1998
1998#the x - files#5#folie a deux#19#may 10 , 1998
1998#the x - files#6#drive#2#november 15 , 1998
1998#the x - files#6#dreamland#4#november 29 , 1998
1998#the x - files#6#dreamland ii#5#december 6 , 1998
1999#the x - files#6#tithonus#10#january 24 , 1999
1999#the x - files#6#monday#14#february 28 , 1999
1999#the x - files#6#three of a kind#20#may 2 , 1999
1999#the x - files#6#field trip#21#may 9 , 1999
1999#the x - files#7#hungry#3#november 21 , 1999
1999#the x - files#7#millennium#4#november 28 , 1999
2000#the x - files#7#the amazing maleeni#8#january 16 , 2000
2000#the x - files#7#x - cops#12#february 20 , 2000
2000#the x - files#7#theef#14#march 12 , 2000
2000#the x - files#7#je souhaite#21#may 14 , 2000
2000#the x - files#8#roadrunners#4#november 26 , 2000
2001#the lone gunmen#1#pilot#1#march 4 , 2001
2001#the lone gunmen#1#maximum byers#8#april 13 , 2001
2001#the lone gunmen#1#all about yves#13#may 11 , 2001
2002#the x - files#9#john doe#7#january 13 , 2002
2002#the x - files#9#jump the shark#15#april 21 , 2002
2002#the x - files#9#sunshine days#18#may 12 , 2002
2002#robbery homicide division#1#free and clear#4#november 30 , 2002
2002#robbery homicide division#1#city of strivers#7#november 8 , 2002
2002#robbery homicide division#1#life is dust#9#november 30 , 2002
2005#night stalker#1#what 's the frequency , kolchak?#10#march 17 , 2006
2008#breaking bad#1#pilot#1#january 20 , 2008
2008#breaking bad#1#cat 's in the bag#2#january 27 , 2008
2008#breaking bad#1#...and the bag 's in the river#3#february 10 , 2008
2008#breaking bad#1#cancer man#4#february 17 , 2008
2009#breaking bad#2#peekaboo#6#april 12 , 2009
2009#breaking bad#2#abq#13#may 31 , 2009
2010#breaking bad#3#no mas#1#march 21 , 2010
2010#breaking bad#3#full measure#13#june 13 , 2010
2011#breaking bad#4#box cutter#1#july 17 , 2011
2011#breaking bad#4#face off#13#october 9 , 2011
2012#breaking bad#5#live free or die#1#july 15 , 2012
2012#breaking bad#5#madrigal#2#july 22 , 2012
2013#breaking bad#5#felina#16#september 29 , 2013
