series#season#title#directed by#written by#original air date
310#1#life after death#christopher misiano#joe sachs#september 25 , 2008
311#2#another thursday at county#paul mccrane#lisa zwerling#october 9 , 2008
312#3#the book of abby#christopher chulack#david zabel#october 16 , 2008
313#4#parental guidance#john gallagher#janine sherman barrois#october 23 , 2008
314#5#haunted#christopher chulack#karen maser#october 30 , 2008
315#6#oh , brother#stephen cragg#virgil williams#november 6 , 2008
316#7#heal thyself#david zabel#david zabel#november 13 , 2008
317#8#age of innocence#paul mccrane#janine sherman barrois#november 20 , 2008
318#9#let it snow#charles haid#joe sachs#december 4 , 2008
319#10#the high holiday#lesli linka glatter#shannon goss#december 11 , 2008
320#11#separation anxiety#terence nightingall#virgil williams#january 8 , 2009
321#12#dream runner#andrew bernstein#lisa zwerling#january 15 , 2009
322#13#love is a battlefield#richard thorpe#karen maser#january 22 , 2009
323#14#a long , strange trip#mimi leder#joe sachs#february 5 , 2009
324#15#the family man#eriq la salle#andrew fash#february 12 , 2009
325#16#the beginning of the end#jonathan kaplan#david zabel and lisa zwerling#february 19 , 2009
326#17#t - minus - 6#rod holcomb#david zabel and lisa zwerling#february 26 , 2009
327#18#what we do#david zabel#david zabel#march 5 , 2009
328#19#old times#john wells#john wells#march 12 , 2009
329#20#shifting equilibrium#andrew bernstein#lisa zwerling#march 19 , 2009
330#21#i feel good#stephen cragg#joe sachs#march 26 , 2009
