date#visitor#score#home#record
february 1#detroit#3 - 4#montreal#28 - 16 - 7
february 3#detroit#4 - 4#pittsburgh#28 - 16 - 8
february 5#washington#1 - 4#detroit#29 - 16 - 8
february 7#toronto#4 - 3#detroit#29 - 17 - 8
february 9#detroit#5 - 5#ny rangers#29 - 17 - 9
february 11#detroit#3 - 4#toronto#29 - 18 - 9
february 12#detroit#9 - 4#buffalo#30 - 18 - 9
february 15#san jose#1 - 11#detroit#31 - 18 - 9
february 17#st louis#3 - 5#detroit#32 - 18 - 9
february 20#toronto#2 - 3#detroit#33 - 18 - 9
february 22#chicago#1 - 2#detroit#34 - 18 - 9
february 23#detroit#4 - 0#hartford#35 - 18 - 9
february 27#detroit#2 - 4#chicago#35 - 19 - 9
february 29#detroit#3 - 2#st louis#36 - 19 - 9
