series#episode#title#director#writer#original airdate
36#1#promised land#michael schultz#martha williamson#september 15 , 1996
37#2#a joyful noise#peter h hunt#katherine ann jones#september 21 , 1996
38#3#random acts#tim van patten#rj colleary martha williamson#september 22 , 1996
39#4#sins of the father#tim van patten#debbie smith danna doyle#september 29 , 1996
40#5#written in dust#peter hunt#ken lazebnik#october 6 , 1996
41#6#secret service#bethany rooney#kathleen mcghee - anderson#october 13 , 1996
42#7#groundrush#peter hunt#burt pearl#october 27 , 1996
43#8#the sky is falling#victor lobl#glenn berenbeim#november 3 , 1996
44#9#something blue#terrence o'hara#susan cridland wick jennifer wharton#november 10 , 1996
45#10#into the light#victor lobl#rj colleary#november 17 , 1996
46#11#homecoming (1)#peter hunt#martha williamson william schwartz#november 24 , 1996
47#12#the journalist#tim van patten#ken lazebnik#december 1 , 1996
48#13#the violin lesson#peter hunt#glenn berenbeim#december 22 , 1996
49#14#forget me not#michael schultz#burt pearl#january 12 , 1997
50#15#smokescreen#victor lobl#christine pettit rosanne welch#january 19 , 1997
51#16#crisis of faith#peter hunt#william schwartz#february 2 , 1997
52#17#angel of death#tim van patten#glenn berenbeim#february 9 , 1997
53#18#clipped wings#robert j visciglia jr#rj colleary#february 16 , 1997
54#19#amazing grace (1)#victor lobl#martha williamson#february 23 , 1997
55#20#amazing grace (2)#victor lobl#martha williamson ef wallengren william schwartz#february 25 , 1997
56#21#labor of love#jim johnston#susan cridland wick#march 9 , 1997
57#22#have you seen me#stuart margolin#pamela redford russell#march 16 , 1997
58#23#last call#gene reynolds#ken lazebnik#march 30 , 1997
59#24#missing in action#tim van patten#rosanne welch christine pettit#april 13 , 1997
60#25#risk#victor lobl#kathleen mcghee - anderson#april 27 , 1997
61#26#full moon#tim van patten#glenn berenbeim#may 4 , 1997
62#27#an angel by any other name#gabrielle beaumont#burt pearl#may 10 , 1997
63#28#inherit the wind#michael schultz#rj colleary#may 11 , 1997
