date#opponent#score#loss#attendance#record
august 1#pirates#12 - 11#bernero (1 - 13)#22413#56 - 56
august 2#pirates#1 - 0#jennings (10 - 9)#37820#56 - 57
august 3#pirates#16 - 4#d'amico (6 - 11)#16839#57 - 57
august 5#phillies#7 - 2#chacón (11 - 6)#28034#57 - 58
august 6#phillies#5 - 1#duckworth (4 - 6)#27599#58 - 58
august 7#phillies#4 - 3#millwood (11 - 8)#27855#59 - 58
august 8#pirates#13 - 6#mahomes (0 - 1)#28362#60 - 58
august 9#pirates#10 - 4#oliver (10 - 7)#34611#60 - 59
august 10#pirates#5 - 3#chacón (11 - 7)#26904#60 - 60
august 11#expos#3 - 1#jennings (10 - 10)#6401#60 - 61
august 12#expos#6 - 3 (11)#biddle (3 - 5)#7277#61 - 61
august 13#expos#6 - 5#stark (1 - 1)#6724#61 - 62
august 15#mets#5 - 0#oliver (10 - 8)#28081#61 - 63
august 16#mets#13 - 4#chacón (11 - 8)#28233#61 - 64
august 17#mets#6 - 4#jennings (10 - 11)#28393#61 - 65
august 18#mets#8 - 0#tsao (2 - 1)#23865#61 - 66
august 19#marlins#10 - 2#pavano (9 - 11)#25889#62 - 66
august 20#marlins#9 - 3#redman (10 - 7)#23534#63 - 66
august 21#marlins#5 - 4#looper (4 - 3)#23846#64 - 66
august 22#braves#9 - 3#jennings (10 - 12)#35578#64 - 67
august 23#braves#5 - 4#tsao (2 - 2)#42303#64 - 68
august 24#braves#12 - 6#stark (2 - 2)#31227#64 - 69
august 26#giants#3 - 1#oliver (10 - 9)#24100#64 - 70
august 27#giants#6 - 4#jiménez (1 - 7)#24972#64 - 71
august 28#giants#6 - 1#correia (1 - 1)#23645#65 - 71
august 29#dodgers#6 - 4#vance (1 - 1)#39092#65 - 72
august 30#dodgers#5 - 0#stark (2 - 3)#35136#65 - 73
august 31#dodgers#3 - 0#oliver (10 - 10)#41146#65 - 74
