year#entrant#chassis#engine#points
1953#hw motors#hwm 53#alta#0
1953#connaught engineering#connaught type a#lea francis#0
1955#connaught engineering#connaught type b#alta#0
1956#connaught engineering#connaught type b#alta#5
1957#owen racing organisation#brm p25#brm#0
1958#bc ecclestone#connaught type b#alta#0
1958#cooper car company#cooper t45#coventry climax#0
1959#high efficiency motors#cooper t45#coventry climax#0
1959#high efficiency motors#cooper t45#maserati#0
1960#ct atkins#cooper t51#coventry climax#0
1961#rob walker racing#ferguson p99#coventry climax#0
1961#fred tuck cars#cooper t45#coventry climax#0
