date#opponent#score#loss#attendance#record
june 1#royals#6 - 1#byrd (2 - 5)#22345#25 - 31
june 2#rangers#13 - 9#guardado (0 - 1)#17247#26 - 31
june 3#rangers#12 - 7#mastny (0 - 1)#16373#26 - 32
june 4#rangers#15 - 9#ramirez (0 - 1)#19676#27 - 32
june 5#rangers#9 - 4#sabathia (3 - 8)#17795#27 - 33
june 6#tigers#4 - 2#verlander (2 - 9)#40990#28 - 33
june 7#tigers#8 - 4#kobayashi (3 - 3)#42193#28 - 34
june 8#tigers#5 - 2#sowers (0 - 1)#39941#28 - 35
june 9#tigers#8 - 2#willis (0 - 1)#38440#29 - 35
june 10#twins#1 - 0#baker (2 - 1)#26874#30 - 35
june 11#twins#8 - 5#byrd (3 - 6)#18742#30 - 36
june 12#twins#12 - 2#hernández (6 - 4)#21716#31 - 36
june 13#padres#9 - 5#meredith (0 - 2)#31399#32 - 36
june 14#padres#8 - 3 (10)#mujica (0 - 1)#37484#32 - 37
june 15#padres#7 - 3#maddux (3 - 5)#33017#33 - 37
june 17#rockies#10 - 2#byrd (3 - 7)#28146#33 - 38
june 18#rockies#4 - 2#laffey (4 - 4)#28339#33 - 39
june 19#rockies#6 - 3#sowers (0 - 2)#33174#33 - 40
june 20#dodgers#6 - 4 (10)#saito (3 - 3)#50667#34 - 40
june 21#dodgers#7 - 2 (11)#wade (0 - 1)#45036#35 - 40
june 22#dodgers#4 - 3#byrd (3 - 8)#39993#35 - 41
june 24#giants#3 - 2#betancourt (2 - 4)#29024#35 - 42
june 25#giants#4 - 1#sowers (0 - 3)#25654#35 - 43
june 26#giants#4 - 1#cain (4 - 6)#25257#36 - 43
june 27#reds#6 - 0#thompson (0 - 1)#34844#37 - 43
june 28#reds#5 - 0#byrd (3 - 9)#39506#37 - 44
june 29#reds#9 - 5#laffey (4 - 5)#37079#37 - 45
june 30#white sox#9 - 7#sowers (0 - 4)#38466#37 - 46
