date#visitor#score#home#record
october 6#philadelphia#3 - 3#pittsburgh#0 - 0 - 1
october 8#ny islanders#3 - 7#pittsburgh#1 - 0 - 1
october 10#pittsburgh#3 - 3#montreal#1 - 0 - 2
october 13#buffalo#5 - 6#pittsburgh#2 - 0 - 2
october 15#montreal#2 - 5#pittsburgh#3 - 0 - 2
october 17#pittsburgh#7 - 3#hartford#4 - 0 - 2
october 20#vancouver#1 - 5#pittsburgh#5 - 0 - 2
october 22#detroit#6 - 9#pittsburgh#6 - 0 - 2
october 24#pittsburgh#4 - 3#new jersey#7 - 0 - 2
october 27#pittsburgh#7 - 2#ottawa#8 - 0 - 2
october 29#pittsburgh#4 - 6#st louis#8 - 1 - 2
