year#network#title#notes#language
2007#sbs#star king#guest#korean
2008#cctv#勇往直前#guest#mandarin chinese
2009#ctv#variety big brother#guest#mandarin chinese
2009#hbs#happy camp#guest#mandarin chinese
2009#sbs#star king#guest#korean
2011#sbs#strong heart#guest#korean
2011#cctv#开心歌迷汇#guest#mandarin chinese
2011#ctv#variety big brother#guest#mandarin chinese
2013#olive tv#masterchef korea celebrity#celebrity participant#korean
2013#hbs#happy camp#guest#mandarin chinese
2013#kbs2#happy together#guest#korean
2013#kbs#hello counselor#guest#korean
2013#kbs#mamma mia#guest#korean
