surname#first#dob#bats#throws#position
brassington#phil#19 april 1970#r#r#rhp
brookes#james#12 october 1988#s#r#ss
collins#michael#18 july 1984#r#r#c / 1b
davies#josh#12 september 1985#r#r#rhp
fienemann#mitchell#28 may 1990#r#r#rhp
gribbin#andrew#4 september 1988#r#r#rhp
griffin#ryan#3 june 1989#l#l#lhp
hardy#cameron#5 april 1978#r#r#rhp
hipke#ross#11 august 1986#r#r#rhp
kandalis#david#14 september 1990#r#r#of
kent#steve#8 may 1989#l#l#lhp
lawman#matthew#26 june 1987#s#r#inf
lennox#michael#25 august 1989#r#r#3b / rhp
mcdonald#tristan#6 july 1979#r#r#c
mckenzie#andrew#28 march 1976#l#r#of
naylor#clint#3 august 1988#l#r#c
parker#josh#10 may 1988#r#r#inf
roeger#angus#26 april 1990#r#r#of
ryan#matthew#4 april 1986#l#l#lhp
saunderson#mark#10 august 1979#r#r#1b / dh
vincent#tom#3 march 1982#l#r#of / dh
wilkins#luke#27 december 1989#r#r#rhp
