date#opponent#score#loss#attendance#record
july 1#athletics#4 - 3#burns (2 - 2)#49857#42 - 36
july 2#athletics#3 - 2#key (4 - 4)#49855#42 - 37
july 3#angels#5 - 2#blyleven (7 - 5)#49836#43 - 37
july 4#angels#4 - 2#abbott (5 - 7)#49831#44 - 37
july 5#angels#9 - 2#mccaskill (6 - 5)#49838#45 - 37
july 6#mariners#1 - 0#holman (8 - 7)#49872#46 - 37
july 7#mariners#4 - 2#swan (1 - 2)#48899#47 - 37
july 8#mariners#6 - 3#stottlemyre (9 - 8)#49816#47 - 38
july 12#angels#5 - 0#mccaskill (6 - 6)#27365#48 - 38
july 13#angels#2 - 0#stottlemyre (9 - 9)#35001#48 - 39
july 14#angels#8 - 7#ward (1 - 4)#34446#48 - 40
july 15#angels#3 - 2#henke (0 - 2)#31609#48 - 41
july 16#mariners#4 - 3#hanson (10 - 7)#24833#49 - 41
july 17#mariners#7 - 5#ward (1 - 5)#14259#49 - 42
july 18#mariners#5 - 2#stottlemyre (9 - 10)#15868#49 - 43
july 20#athletics#8 - 6#young (5 - 4)#40171#50 - 43
july 21#athletics#2 - 1#sanderson (11 - 6)#43097#51 - 43
july 22#athletics#3 - 0#key (6 - 5)#43821#51 - 44
july 24#royals#5 - 3 (13)#ward (1 - 6)#49884#51 - 45
july 25#royals#6 - 1#stottlemyre (9 - 11)#49855#51 - 46
july 26#royals#7 - 5#appier (5 - 4)#49862#52 - 46
july 27#rangers#1 - 0#hough (7 - 7)#49882#53 - 46
july 28#rangers#3 - 2 (13)#wills (5 - 3)#49850#53 - 47
july 29#rangers#10 - 8#mcmurtry (0 - 1)#49853#54 - 47
july 30#orioles#9 - 2#milacki (4 - 8)#43638#55 - 47
july 31#orioles#6 - 4#cerutti (7 - 7)#37771#55 - 48
