year#entrant#chassis#engine#pts
1960#team lotus#lotus 18#climax i4#8
1961#team lotus#lotus 21#climax i4#11
1962#team lotus#lotus 25#climax v8#30
1963#team lotus#lotus 25#climax v8#54 (73)
1964#team lotus#lotus 25#climax v8#32
1964#team lotus#lotus 33#climax v8#32
1965#team lotus#lotus 33#climax v8#54
1965#team lotus#lotus 25#climax v8#54
1966#team lotus#lotus 33#climax v8#16
1966#team lotus#lotus 43#brm h16#16
1967#team lotus#lotus 43#brm h16#41
1967#team lotus#lotus 33#climax v8#41
1967#team lotus#lotus 49#ford v8#41
1968#team lotus#lotus 49#ford v8#9
