pos#mark#athlete#nationality#venue#date
1#2.09 m (6ft10¼in)#stefka kostadinova#bulgaria#rome#30 august 1987
2#2.08 m (6ft9¾in)#blanka vlašić#croatia#zagreb#31 august 2009
3#2.07 m (6ft9¼in)#lyudmila andonova#bulgaria#berlin#20 july 1984
3#2.07 m (6ft9¼in)#anna chicherova#russia#cheboksary#22 july 2011
5#2.06 m (6ft9in)#kajsa bergqvist#sweden#eberstadt#26 july 2003
5#2.06 m (6ft9in)#hestrie cloete#south africa#paris#31 august 2003
5#2.06 m (6ft9in)#yelena slesarenko#russia#athens#28 august 2004
5#2.06 m (6ft9in)#ariane friedrich#germany#berlin#14 june 2009
9#2.05 m (6ft8½in)#tamara bykova#soviet union#kiev#22 june 1984
9#2.05 m (6ft8½in)#heike henkel#germany#tokyo#31 august 1991
9#2.05 m (6ft8½in)#inha babakova#ukraine#tokyo#15 september 1995
9#2.05 m (6ft8½in)#tia hellebaut#belgium#beijing#23 august 2008
9#2.05 m (6ft8½in)#chaunté lowe#usa#des moines#26 june 2010
