period#internet explorer#chrome#firefox#safari#opera#other mozilla
august 2013#28.76%#39.48%#20.86%#9.55%#1.04%#0.31%
july 2013#28.64%#39.44%#21.27%#9.19%#1.14%#0.31%
june 2013#29.08%#38.92%#21.22%#9.28%#1.17%#0.32%
may 2013#29.14%#38.39%#21.19%#9.86%#1.13%#0.29%
april 2013#30.57%#37.12%#21.36%#9.48%#1.22%#0.27%
march 2013#31.92%#35.83%#21.29%#9.52%#1.21%#0.24%
february 2013#33.10%#34.57%#21.40%#9.51%#1.21%#0.20%
january 2013#35.67%#32.79%#20.79%#9.41%#1.16%#0.19%
december 2012#34.65%#32.68%#21.59%#9.58%#1.31%#0.19%
november 2012#33.83%#32.33%#22.18%#10.17%#1.31%#0.18%
october 2012#34.62%#31.47%#22.25%#10.28%#1.21%#0.17%
september 2012#34.81%#30.65%#22.63%#10.54%#1.22%#0.15%
august 2012#36.35%#29.84%#22.64%#9.78%#1.23%#0.14%
july 2012#35.77%#29.87%#23.61%#9.18%#1.43%#0.13%
june 2012#36.02%#29.07%#24.17%#9.01%#1.60%#0.13%
may 2012#35.74%#28.44%#24.84%#9.07%#1.55%#0.37%
april 2012#36.81%#27.80%#24.69%#9.11%#1.49%#0.10%
march 2012#37.46%#27.26%#24.53%#9.28%#1.37%#0.10%
february 2012#37.72%#26.70%#24.64%#9.45%#1.40%#0.09%
january 2012#38.59%#25.75%#24.74%#9.55%#1.28%#0.09%
december 2011#39.96%#24.52%#24.98%#9.17%#1.28%#0.09%
november 2011#40.41%#23.85%#25.14%#9.27%#1.24%#0.09%
october 2011#40.57%#22.98%#25.60%#9.49%#1.27%#0.09%
september 2011#41.26%#21.76%#26.32%#9.33%#1.26%#0.07%
august 2011#41.91%#20.88%#26.91%#9.01%#1.22%#0.07%
july 2011#42.06%#20.25%#27.35%#9.07%#1.20%#0.07%
june 2011#42.98%#19.22%#27.48%#9.05%#1.18%#0.09%
may 2011#43.45%#18.36%#27.87%#9.04%#1.18%#0.10%
april 2011#44.21%#17.21%#28.08%#9.17%#1.22%#0.11%
march 2011#44.91%#16.30%#28.26%#9.18%#1.24%#0.11%
february 2011#44.99%#16.03%#28.61%#8.92%#1.33%#0.12%
january 2011#46.00%#15.25%#28.74%#8.62%#1.27%#0.12%
december 2010#47.31%#14.13%#28.75%#8.34%#1.34%#0.13%
november 2010#47.74%#13.03%#28.91%#8.97%#1.22%#0.13%
october 2010#47.76%#12.69%#29.67%#8.46%#1.26%#0.16%
september 2010#48.37%#11.82%#29.97%#8.43%#1.24%#0.17%
august 2010#48.23%#11.24%#30.82%#8.24%#1.31%#0.16%
july 2010#49.26%#10.53%#30.88%#7.89%#1.26%#0.18%
june 2010#49.44%#10.30%#31.16%#7.64%#1.26%#0.20%
may 2010#49.03%#9.53%#32.12%#7.73%#1.35%#0.24%
april 2010#48.90%#8.94%#32.73%#7.82%#1.39%#0.22%
march 2010#49.91%#8.22%#32.37%#7.89%#1.40%#0.21%
february 2010#49.92%#7.54%#32.81%#8.09%#1.41%#0.23%
january 2010#50.73%#6.85%#32.89%#7.79%#1.51%#0.23%
december 2009#50.87%#6.17%#33.43%#7.70%#1.58%#0.25%
november 2009#52.21%#5.16%#32.97%#7.80%#1.55%#0.31%
october 2009#53.10%#4.66%#32.71%#7.70%#1.46%#0.37%
september 2009#54.58%#4.25%#31.96%#7.44%#1.34%#0.43%
