source#date#fidesz#mszp#szdsz#jobbik#others
medián#25 / 2 / 2009#63%#25%#4%#4%#2%
medián#18 / 3 / 2009#66%#23%#2%#4%#1%
tárki#30 / 3 / 2009#62%#23%#3%#4%#5%
marketing centrum#30 / 3 / 2009#61%#25%#3%#5%#2%
progresszív intézet#13 / 4 / 2009#62%#25%#3%#3%#2%
medián#15 / 4 / 2009#70%#18%#2%#4%#4%
századvég - forsense#21 / 4 / 2009#70%#18%#2%#5%#4%
forsense#27 / 4 / 2009#63%#27%#2%#6%#1%
tárki#29 / 4 / 2009#64%#22%#4%#4%#4%
gallup#8 / 5 / 2009#68%#21%#1%#5%#3%
századvég - forsense#26 / 5 / 2009#71%#17%#1%#6%#3%
nézőpont#27 / 5 / 2009#66%#14%#4%#7%#3%
tárki#27 / 5 / 2009#70%#17%#3%#4%#5%
szonda ipsos#28 / 5 / 2009#67%#21%#2%#4%#3%
marketing centrum#01 / 06 / 2009#61%#19%#5%#8%#5%
medián#03 / 06 / 2009#60%#21%#4%#7%#4%
