rank#airport#total passengers#% change 2007 / 2008#international passengers#domestic passengers#transit passengers#aircraft movements#freight ( metric tonnes )
1#london heathrow#67054745#1.5%#61344438#5562516#147791#478693#1397054
2#london gatwick#34205887#2.9%#30431051#3730963#43873#263653#107702
3#london stansted#22360364#6.0%#19996947#2343428#19989#193282#197738
4#manchester#21219195#4.0%#18119230#2943719#156246#204610#141781
5#london luton#10180734#2.6%#8853224#1320678#6832#117859#40518
6#birmingham airport#9627589#4.3%#8105162#1471538#50889#112227#12192
7#edinburgh#9006702#0.5%#3711140#5281038#14524#125550#12418
8#glasgow international#8178891#7.0%#3943139#4192121#43631#100087#3546
9#bristol#6267114#5.7%#5057051#1171605#38458#76517#3
10#east midlands#5620673#3.8%#4870184#746094#4395#93038#261507
11#liverpool#5334152#2.5%#4514926#814900#4326#84890#3740
12#belfast international#5262354#0.2%#2122844#3099995#39515#77943#36115
13#newcastle#5039993#10.8%#3506681#1509959#23353#72904#1938
14#aberdeen#3290920#3.6%#1470099#1820137#684#119831#4006
15#london city#3260236#12.0%#2600731#659494#11#94516#0
16#leeds bradford#2873321#0.3%#2282358#578089#12874#61699#334
17#belfast city#2570742#17.5%#70516#2500225#1#42990#168
18#glasgow prestwick#2415755#0.3%#1728020#685999#1736#42708#22966
19#cardiff#1994892#5.5%#1565991#412728#16173#37123#1334
