position#pilot#glider#speed#distance
1#sebastian kawa#diana 2#123.4 km / h#282.0 km
2#ben flewett#asw 27#123.3 km / h#282.0 km
3#steve jones#ventus 2ax#122.4 km / h#282.0 km
4#petr krejcirik#ventus 2ax#121.6 km / h#282.0 km
5#uli schwenk#ventus 2ax#121.4 km / h#282.0 km
6#herbert weiss#asg 29#120.5 km / h#282.0 km
7#mark holliday#asw 27#120.2 km / h#282.0 km
8#christophe ruch#ventus 2a#119.4 km / h#282.0 km
9#giorgio galetto#ventus 2ax#118.9 km / h#282.0 km
10#mario kiessling#ventus 2ax#118.8 km / h#282.0 km
11#peter harvey#asw 27#118.6 km / h#282.0 km
12#bruce taylor#asw 27#117.6 km / h#282.0 km
13#vladimir panafutin#ls6c#115.7 km / h#282.0 km
14#didier hauss#ventus 2cxt#115.4 km / h#282.0 km
15#oscar goudriaan#ventus#109.6 km / h#282.0 km
16#erwin sommer#ventus 2ax#96.7 km / h#282.0 km
17#tim mcallister#ventus c#92.8 km / h#282.0 km
18#michael sommer#asg 29#10.7 km / h#282.0 km
