year#starts#wins#top 5#top 10#poles#avg start#avg finish#winnings#position#team (s)
1982#13#0#0#2#0#9.0#10.0#5200#61st#21 pearson racing
1983#8#0#1#5#1#11.7#16.4#10895#28th#21 pearson racing
1984#16#1#3#11#0#12.8#10.8#28315#18th#21 pearson racing
1985#27#2#15#19#0#11.5#7.9#101438#3rd#21 pearson racing 55 foushee racing
1986#31#1#17#24#1#7.6#8.1#184344#1st#21 pearson racing
1987#27#6#16#20#3#7.7#8.3#256372#1st#21 pearson racing
1988#30#3#13#16#5#9.2#12.1#164593#3rd#21 pearson racing
1989#2#0#0#1#0#14.0#8.5#2360#102nd#90 / 16 pearson racing
1990#1#0#0#0#0#36.0#31.0#925#102nd#17 darrell waltrip motorsports
1993#15#0#3#6#0#16.1#18.5#72568#25th#92 martin racing
1994#27#0#3#12#0#18.7#14.6#161859#8th#92 martin racing
1995#26#2#5#8#1#16.2#16.5#276057#6th#92 martin racing
1996#26#0#2#4#0#23.6#22.9#238511#16th#92 martin racing 46 st motorsports
1998#3#0#0#0#0#31.3#29.0#28595#71st#32 daj racing 55 bobby jones racing 2 rc racing
