no#-#title#directed by#written by#canadian air date#us air date#production code#canadian viewers (million)
14#1#business as usual#david frazee#mark ellis & stephanie morgenstern#february 27 , 2009#february 27 , 2009#201#1.339
15#2#the fortress#eric canuel#ian weir#march 6 , 2009#march 6 , 2009#202#1.367
16#3#clean hands#david frazee#adam barken#march 13 , 2009#march 13 , 2009#203#1.350
17#4#aisle 13#stephen surjik#james hurst#april 3 , 2009#april 3 , 2009#204#1.346
18#5#the perfect family#eric canuel#adam barken & john callaghan#april 10 , 2009#april 10 , 2009#205#1.339
19#6#remote control#charles biname#russ cochrane#april 24 , 2009#april 24 , 2009#206#1.277
20#7#perfect storm#holly dale#tassie cameron#may 1 , 2009#may 1 , 2009#207#1.365
21#8#last dance#charles biname#mark ellis & stephanie morgenstern#may 8 , 2009#may 8 , 2009#208#1.149
22#9#exit wounds#david frazee#russ cochrane#may 15 , 2009#may 15 , 2009#209#1.223
23#10#one wrong move#david frazee#mark ellis & stephanie morgenstern & james hurst#september 25 , 2009#june 4 , 2010#210#1.882
24#11#never let you down#ken girotti#james hurst & shelley scarrow#october 2 , 2009#june 11 , 2010#211#1.575
25#12#just a man#holly dale#riley adams#october 9 , 2009#july 9 , 2010#212#1.342
26#13#custody#paul a kaufman#bob carney#october 16 , 2009#june 25 , 2010#213#1.642
27#14#coming to you live#charles biname#ian weir#october 23 , 2009#july 2 , 2010#214#1.560
29#16#you think you know someone#david frazee#adam barken#november 6 , 2009#july 30 , 2010#216#1.816
30#17#the good citizen#tim southam#peter mitchell#november 13 , 2009#july 23 , 2010#217#1.771
