date#opponent#score#loss#attendance#record
april 5#tigers#7 - 0#halladay (0 - 1)#47817#0 - 1
april 6#tigers#7 - 3#batista (0 - 1)#21003#0 - 2
april 7#tigers#6 - 3#hentgen (0 - 1)#13100#0 - 3
april 9#red sox#10 - 5#timlin (0 - 1)#34337#1 - 3
april 10#red sox#4 - 1#halladay (0 - 2)#35305#1 - 4
april 11#red sox#6 - 4 (12)#lã cubicpez (0 - 1)#34286#1 - 5
april 13#tigers#7 - 5#patterson (0 - 1)#8804#2 - 5
april 14#tigers#5 - 3#lilly (0 - 1)#15129#2 - 6
april 15#tigers#11 - 0#johnson (1 - 2)#17572#3 - 6
april 16#orioles#11 - 2#batista (0 - 2)#14239#3 - 7
april 17#orioles#5 - 3#speier (1 - 1)#20177#3 - 8
april 18#orioles#7 - 0#hentgen (0 - 2)#16842#3 - 9
april 20#red sox#4 - 2#halladay (1 - 3)#26010#3 - 10
april 21#red sox#4 - 2#lilly (0 - 2)#16163#3 - 11
april 22#red sox#7 - 3#schilling (2 - 1)#16480#4 - 11
april 23#orioles#11 - 3#towers (0 - 1)#26827#4 - 12
april 24#orioles#5 - 4 (12)#dejean (0 - 1)#41093#5 - 12
april 25#orioles#15 - 3#ponson (2 - 1)#31028#6 - 12
april 26#twins#6 - 1#radke (2 - 2)#13859#7 - 12
april 27#twins#7 - 4#speier (1 - 2)#14029#7 - 13
april 28#twins#9 - 5#frasor (0 - 1)#15164#7 - 14
april 29#white sox#6 - 4#nakamura (0 - 1)#11210#7 - 15
april 30#white sox#postponed (rain) rescheduled for may 1#postponed (rain) rescheduled for may 1#postponed (rain) rescheduled for may 1#postponed (rain) rescheduled for may 1
