season no#title#directed by#written by#original air date#production code#us viewers (millions)
1#one#jean de segonzac#teleplay by : rene balcer story by : dick wolf#september 30 , 2001#e2101#12.80
2#art#david platt#elizabeth m cosin#october 7 , 2001#e2110#11.30
3#smothered#michael fields#marlane gomard meyer#october 14 , 2001#e2111#14.50
4#the faithful#constantine makris#stephanie sengupta#october 17 , 2001#e2104#19.30
6#the extra man#jean de segonzac#marlane gomard meyer#october 28 , 2001#e2106#12.60
7#poison#gloria muzio#stephanie sengupta#november 11 , 2001#e2108#11.80
8#the pardoner 's tale#steve shill#theresa rebeck#november 18 , 2001#e2112#12.80
9#the good doctor#constantine makris#geoffrey neigher#november 25 , 2001#e2103#14.00
10#enemy within#john david coles#david black#december 9 , 2001#e2107#10.80
11#the third horseman#constantine makris#rené balcer#january 6 , 2002#e2115#12.30
12#crazy#steve shill#rené balcer#january 13 , 2002#e2102#13.30
13#the insider#jan egleson#elizabeth m cosin#january 27 , 2002#e2105#13.00
14#homo homini lupis#david platt#rené balcer#march 3 , 2002#e2113#11.60
