week#date#opponent#result#attendance
1#september 7 , 1986#kansas city chiefs#l 24 - 14#43430
2#september 14 , 1986#buffalo bills#w 36 - 33#52714
3#september 18 , 1986#cleveland browns#w 30 - 13#78779
4#september 28 , 1986#chicago bears#l 44 - 7#55146
5#october 5 , 1986#green bay packers#w 34 - 28#51230
6#october 13 , 1986#pittsburgh steelers#w 24 - 22#54283
7#october 19 , 1986#houston oilers#w 31 - 28#53844
8#october 26 , 1986#pittsburgh steelers#l 30 - 9#50815
9#november 2 , 1986#detroit lions#w 24 - 17#52423
10#november 9 , 1986#houston oilers#l 32 - 28#32130
11#november 16 , 1986#seattle seahawks#w 34 - 7#54410
12#november 23 , 1986#minnesota vikings#w 24 - 20#53003
13#november 30 , 1986#denver broncos#l 34 - 28#58705
14#december 7 , 1986#new england patriots#w 31 - 7#60633
15#december 14 , 1986#cleveland browns#l 34 - 3#58062
16#december 21 , 1986#new york jets#w 52 - 21#51619
