week#date#opponent#time / time zone#game site#final score#record#match report
1#september 8 , 2008#minnesota#6pm cdt#lambeau field#w , 24 - 19#1 - 0#recap
2#september 14 , 2008#detroit#noon cdt#ford field#w , 48 - 25#2 - 0#recap
3#september 21 , 2008#dallas#7:15pm cdt#lambeau field#l , 27 - 16#2 - 1#recap
4#september 28 , 2008#tampa bay#noon cdt#raymond james stadium#l , 30 - 21#2 - 2#recap
5#october 5 , 2008#atlanta#noon cdt#lambeau field#l , 27 - 24#2 - 3#recap
6#october 12 , 2008#seattle#3:15pm cdt#qwest field#w , 27 - 17#3 - 3#recap
7#october 19 , 2008#indianapolis#3:15pm cdt#lambeau field#w , 34 - 14#4 - 3#recap
8#-#-#-#-#-#-#-
9#november 2 , 2008#tennessee#noon cst#lp field#l , 19 - 16 ot#4 - 4#recap
10#november 9 , 2008#minnesota#noon cst#hhh metrodome#l , 28 - 27#4 - 5#recap
11#november 16 , 2008#chicago#noon cst#lambeau field#w , 37 - 3#5 - 5#recap
12#november 24 , 2008#new orleans#7:30pm cst#louisiana superdome#l , 51 - 29#5 - 6#recap
13#november 30 , 2008#carolina#noon cst#lambeau field#l , 35 - 31#5 - 7#recap
14#december 7 , 2008#houston#noon cst#lambeau field#l , 24 - 21#5 - 8#recap
15#december 14 , 2008#jacksonville#noon cst#jacksonville municipal stadium#l , 20 - 16#5 - 9#recap
16#december 22 , 2008#chicago#7:30pm cst#soldier field#l , 20 - 17 ot#5 - 10#recap
17#december 28 , 2008#detroit#noon cst#lambeau field#w , 31 - 21#6 - 10#recap
