no in series#no in season#title#directed by#written by#original air date
206#1#hail and farewell (part 2)#terrence o'hara#stephen zito#september 24 , 2004
207#2#corporate raiders#bradford may#don mcgill#october 1 , 2004
208#3#retrial#jeannot szwarc#larry moskowitz#october 15 , 2004
209#4#whole new ball game#terrence o'hara#darcy meyers#october 29 , 2004
210#5#this just in from baghdad#bradford may#philip deguere , jr#november 5 , 2004
211#6#one big boat#kenneth johnson#dana coen#november 12 , 2004
212#7#camp delta#oz scott#larry moskowitz#november 19 , 2004
213#8#there goes the neighborhood#david james elliott#darcy meyers#november 26 , 2004
214#9#the man on the bridge#vern gillum#don mcgill#december 10 , 2004
215#10#the four percent solution#dennis smith#dana coen#december 17 , 2004
216#11#automatic for the people#kenneth johnson#philip deguere , jr & darcy meyers#january 7 , 2005
217#12#the sixth juror#bradford may#paul levine#january 14 , 2005
218#13#heart of darkness#bradford may#paul levine#february 4 , 2005
219#14#fit for duty#randy d wiles#darcy meyers#february 11 , 2005
220#15#bridging the gulf#dennis smith#larry moskowitz#february 18 , 2005
221#16#straits of malacca#richard compton#darcy meyers#february 25 , 2005
222#17#jag : san diego#vern gillum#don mcgill & larry moskowitz#march 11 , 2005
223#18#death at the mosque#bradford may#stephen zito#april 1 , 2005
224#19#two towns#kenneth johnson#dana coen#april 8 , 2005
225#20#unknown soldier#mike vejar#aurorae khoo & stephen lyons#april 15 , 2005
226#21#dream team#vern gillum#don mcgill & larry moskowitz#april 22 , 2005
