date#visitor#score#home#leading scorer#attendance#record
2007 - 03 - 02#warriors#97 - 106#knicks#al harrington (26)#19763#26 - 34
2007 - 03 - 04#warriors#106 - 107#wizards#jason richardson (28)#20173#26 - 35
2007 - 03 - 05#warriors#111 - 93#pistons#jason richardson (29)#22076#27 - 35
2007 - 03 - 07#nuggets#96 - 110#warriors#baron davis (22)#19596#28 - 35
2007 - 03 - 09#clippers#89 - 99#warriors#baron davis (25)#18177#29 - 35
2007 - 03 - 11#warriors#87 - 106#blazers#al harrington (16)#14875#29 - 36
2007 - 03 - 12#mavericks#100 - 117#warriors#mickaël piétrus (20)#18377#30 - 36
2007 - 03 - 16#timberwolves#86 - 106#warriors#monta ellis (24)#18527#31 - 36
2007 - 03 - 17#warriors#99 - 98#sonics#jason richardson (23)#15742#32 - 36
2007 - 03 - 20#warriors#100 - 104#jazz#al harrington (27)#19759#32 - 37
2007 - 03 - 23#wizards#128 - 135#warriors#baron davis (34)#19596#33 - 37
2007 - 03 - 25#warriors#113 - 115#lakers#monta ellis (31)#18997#33 - 38
2007 - 03 - 26#spurs#126 - 89#warriors#two - way tie (17)#18207#33 - 39
2007 - 03 - 29#suns#119 - 124#warriors#jason richardson (36)#19596#34 - 39
