date#venue#score#result#competition
december 10 , 1995#chiang mai , thailand#3 - 1#won#1995 southeast asian games
december 12 , 1995#chiang mai , thailand#9 - 0#won#1995 southeast asian games
december 16 , 1995#chiang mai , thailand#4 - 0#won#1995 southeast asian games
february 9 , 1996#bangkok , thailand#1 - 0#won#king 's cup 1996
february 16 , 1996#bangkok , thailand#5 - 2#won#king 's cup 1996
june 27 , 1996#bangkok , thailand#8 - 0#won#1996 asian cup qualification
july 7 , 1996#singapore#7 - 1#won#1996 asian cup qualification
july 9 , 1996#singapore#2 - 2#drew#1996 asian cup qualification
september 2 , 1996#singapore#5 - 0#won#1996 tiger cup
september 6 , 1996#singapore#6 - 0#won#1996 tiger cup
september 8 , 1996#singapore#1 - 1#drew#1996 tiger cup
september 13 , 1996#singapore#4 - 2#won#1996 tiger cup
february 9 , 1997#bangkok , thailand#1 - 1#drew#king 's cup 1997
march 9 , 1997#bangkok , thailand#2 - 0#won#1998 fifa world cup qualification
march 30 , 1997#hong kong island , hong kong#2 - 3#lost#1998 fifa world cup qualification
october 12 , 1997#jakarta , indonesia#4 - 0#won#1997 southeast asian games
