series#episode#title#director#writer#original airdate
91#1#miles to go before i sleep#peter h hunt#peter h hunt#september 20 , 1998
92#2#vengeance is mine (1 and 2)#victor lobl#steven phillip smith#september 27 , 1998
93#3#what are friends for#peter h hunt#martha williamson#october 4 , 1998
94#4#only connect#tim van patten#ken lazebnik#october 11 , 1998
95#5#the lady of the lake#michael scott#burt pearl#october 18 , 1998
96#6#beautiful dreamer#peter h hunt#martha williamson glenn berenbeim#october 25 , 1998
97#7#i do#victor lobl#rj colleary#november 1 , 1998
98#8#the wind beneath our wings#stuart margolin#rosanne welch#november 8 , 1998
99#9#the peacemaker#peter h hunt#christine pettit#november 15 , 1998
100#10#psalm 151#sandor stern#martha williamson#november 22 , 1998
101#11#an angel on the roof#stuart margolin#ken lazebnik#december 13 , 1998
102#12#fool for love#peter h hunt#susan cridland wick burt pearl#january 3 , 1999
103#13#the medium and the message#noel nosseck#rj colleary#january 10 , 1999
104#14#my brother 's keeper#peter h hunt#hoot maynard jennifer wharton#february 7 , 1999
105#15#on edge#tim van patten#rj colleary#february 14 , 1999
106#16#the man upstairs#peter h hunt#glenn berenbeim#february 21 , 1999
107#17#family business#tim van patten#martha williamson rj colleary#february 28 , 1999
108#18#anatomy lesson#sandor stern#ken lazebnik#march 7 , 1999
109#19#jagged edges#gregory harrison#jennifer wharton burt pearl#march 28 , 1999
110#20#into the fire#tim van patten#brian bird#april 4 , 1999
111#21#made in the usa#bethany rooney#christine pettit rosanne welch#april 11 , 1999
112#22#full circle#victor lobl#daniel h forer#april 25 , 1999
113#23#black like monica#tim van patten#martha williamson#may 2 , 1999
114#24#fighting the good fight#tim van patten#michael glassberg#may 9 , 1999
115#25#hearts#victor lobl#susan cridland wick rj colleary#may 16 , 1999
