rank#name#headquarters#revenue (mil)#profit (mil)#employees (world)
0 1#volkswagen ag#wolfsburg#159.000#15.800#502 ,000
0 2#eon se#düsseldorf#113.000#1.900#79 ,000
0 3#daimler ag#stuttgart#107.000#6.000#271 ,000
0 4#siemens ag#berlin , münchen#74.000#6.300#360 ,000
0 5#basf se#ludwigshafen am rhein#73.000#6.600#111 ,000
0 6#bmw ag#münchen#69.000#4.900#100 ,000
0 7#metro ag#düsseldorf#67.000#740#288 ,000
0 8#schwarz - gruppe ( lidl / kaufland )#neckarsulm#63.000#n / a#315 ,000
0 9#deutsche telekom ag#bonn#59.000#670#235 ,000
0 10#deutsche post ag#bonn#53.000#1.300#471 ,000
-#allianz se#münchen#104.000#2.800#141 ,000
-#deutsche bank ag#frankfurt am main#2.160.000#4.300#101 ,000
