volume#series#title#cover#published#isbn
0#conan#born on the battlefield#greg ruth#may 21 , 2008 (hc) june 18 , 2008 (tpb)#978 - 1 - 59307 - 980 - 2 (hc) 978 - 1 - 59307 - 981 - 9 (tpb)
1#conan#the frost giant 's daughter and other stories#cary nord#march 30 , 2005 (hc) march 30 , 2005 (tpb)#978 - 1 - 59307 - 324 - 4 (hc) 978 - 1 - 59307 - 301 - 5 (tpb)
2#conan#the god in the bowl and other stories#cary nord#september 28 , 2005 (hc) october 05 , 2005 (tpb)#978 - 1 - 59307 - 440 - 1 (hc) 978 - 1 - 59307 - 403 - 6 (tpb)
3#conan#the tower of the elephant and other stories#cary nord#may 17 , 2006 (hc) june 21 , 2006 (tpb)#978 - 1 - 59307 - 576 - 7 (hc) 978 - 1 - 59307 - 547 - 7 (tpb)
4#conan#the hall of the dead and other stories#cary nord#may 30 , 2007 (hc) june 13 , 2007 (tpb)#978 - 1 - 59307 - 796 - 9 (hc) 978 - 1 - 59307 - 775 - 4 (tpb)
5#conan#rogues in the house and other stories#cary nord#march 26 , 2008 (hc) march 26 , 2008 (tpb)#978 - 1 - 59307 - 941 - 3 (hc) 978 - 1 - 59307 - 903 - 1 (tpb)
6#conan#the hand of nergal#tomàs giorello#september 17 , 2008 (hc) september 17 , 2008 (tpb)#978 - 1 - 59582 - 179 - 9 (hc) 978 - 1 - 59582 - 178 - 2 (tpb)
7#conan the cimmerian#cimmeria#tomàs giorello#may 27 , 2009 (hc) may 20 , 2009 (tpb)#978 - 1 - 59582 - 341 - 0 (hc) 978 - 1 - 59582 - 283 - 3 (tpb)
8#conan the cimmerian#black colossus#tomàs giorello#april 28 , 2010 (hc) june 02 , 2010 (tpb)#978 - 1 - 59582 - 507 - 0 (hc) 978 - 1 - 59582 - 533 - 9 (tpb)
9#conan the cimmerian#free companions#tomàs giorello#november 10 , 2010 (hc) march 09 , 2011 (tpb)#978 - 1 - 59582 - 592 - 6 (hc) 978 - 1 - 59582 - 623 - 7 (tpb)
10#conan the cimmerian#iron shadows in the moon and other stories#cary nord#april 6 , 2011 (hc) may 4 , 2011 (tpb)#978 - 1 - 59582 - 712 - 8 (hc) 978 - 1 - 59582 - 713 - 5 (tpb)
11#conan : road of kings#road of kings#doug wheatley#february 1 , 2012 (hc) june 27 , 2012 (tpb)#978 - 1 - 59582 - 817 - 0 (hc) 978 - 1 - 59582 - 824 - 8 (tpb)
12#conan : road of kings#throne of aquilonia#aleksi briclot#july 25 , 2012 (hc) january 16 , 2013 (tpb)#978 - 1 - 59582 - 904 - 7 (hc) 978 - 1 - 59582 - 905 - 4 (tpb)
13#conan the barbarian#queen of the black coast#massimo carnevale#january 9 , 2013 (hc) june 19 , 2013 (tpb)#978 - 1 - 61655 - 042 - 4 (hc) 978 - 1 - 61655 - 043 - 1 (tpb)
14#conan the barbarian#the death#massimo carnevale#july 17 , 2013 (hc) december 18 , 2013 (tpb)#978 - 1 - 61655 - 122 - 3 (hc) 978 - 1 - 61655 - 123 - 0 (tpb)
15#conan the barbarian#the nightmare of the shallows#massimo carnevale#january 22 , 2014 (hc)#978 - 1 - 61655 - 233 - 6 (hc)
-#conan#the blood - stained crown and other stories#cary nord#january 30 , 2008 (tpb)#978 - 1 - 59307 - 886 - 7 (tpb)
-#conan / conan the cimmerian#the spear and other stories#cary nord#june 16 , 2010 (tpb)#978 - 1 - 59582 - 523 - 0 (tpb)
