game#october#opponent#score#record
1#6#minnesota north stars#6 - 5#1 - 0 - 0
2#8#colorado rockies#5 - 3#2 - 0 - 0
3#9#st louis blues#2 - 1#2 - 1 - 0
4#12#minnesota north stars#10 - 4#3 - 1 - 0
5#13#boston bruins#5 - 1#3 - 2 - 0
6#16#montreal canadiens#7 - 4#3 - 3 - 0
7#17#colorado rockies#4 - 3#4 - 3 - 0
8#20#los angeles kings#4 - 2#4 - 4 - 0
9#24#vancouver canucks#5 - 4#4 - 5 - 0
10#26#cleveland barons#5 - 2#5 - 5 - 0
11#27#boston bruins#4 - 3#5 - 6 - 0
12#30#pittsburgh penguins#2 - 2#5 - 6 - 1
13#31#detroit red wings#6 - 5#5 - 7 - 1
