township#county#pop. (2010)#land ( sqmi )#water (sqmi)#latitude#longitude#geo id#ansi code
galesburg#traill#83#34.880#0.088#47.275052#- 97.377726#3809729020#01036686
garborg#richland#96#36.048#0.000#46.412706#- 97.092507#3807729060#01036849
gardar#pembina#95#35.900#0.000#48.586565#- 97.861858#3806729140#01036721
gardner#cass#107#35.597#0.000#47.107857#- 97.006614#3801729260#01036382
garfield#traill#169#34.932#0.000#47.628405#- 97.408709#3809729300#01036709
garner#golden valley#14#35.859#0.033#46.763852#- 103.793192#3803329340#01037077
garness#burke#41#35.734#0.238#48.597470#- 102.530731#3801329380#01037106
garnet#divide#21#35.442#0.292#48.669724#- 103.461253#3802329420#01759391
gascoyne#bowman#13#35.480#0.056#46.061063#- 103.047437#3801129580#01037242
gasman#ward#158#34.968#1.188#47.986054#- 101.292254#3810129620#01036994
gate#mclean#20#35.695#0.203#47.798190#- 101.798760#3805529660#01759533
gates#eddy#43#35.488#0.371#47.804082#- 99.083995#3802729700#01759405
gem#bowman#22#35.850#0.092#46.073648#- 103.419814#3801129740#01037224
gerber#stutsman#9#33.576#2.101#47.187874#- 99.442872#3809329860#01036506
german#dickey#17#34.005#1.475#46.156786#- 98.922493#3802129900#01036781
germania#stutsman#19#35.610#0.332#46.675105#- 99.257982#3809329940#01036449
germantown#wells#29#35.084#0.189#47.623931#- 99.447789#3810329980#01759702
gerrard#towner#13#35.513#0.353#48.590734#- 99.288985#3809530020#01759652
getchell#barnes#73#34.780#1.037#47.015317#- 98.031442#3800330060#01036427
ghylin#burleigh#41#35.645#0.000#47.112656#- 100.559283#3801530100#01037191
gibbs#burleigh#1858#34.993#0.015#46.858129#- 100.636969#3801530140#01037185
gilby#grand forks#79#36.048#0.000#48.064200#- 97.449288#3803530220#01036618
gill#cass#117#35.963#0.046#46.843247#- 97.356306#3801730260#01036367
gilmore#mchenry#13#35.487#0.670#48.411278#- 100.722523#3804930300#01759491
gilstrap#adams#20#35.932#0.013#45.987824#- 102.308144#3800130340#01037216
glacier#stutsman#22#34.668#0.973#47.282161#- 99.172785#3809330380#01036512
gladstone#lamoure#51#36.012#0.000#46.500244#- 98.222510#3804530420#01036897
glen#lamoure#38#33.995#1.371#46.588078#- 98.953320#3804530540#01036917
glendale#logan#55#36.676#0.060#46.597063#- 99.709798#3804730620#01037061
glenfield#foster#51#35.698#0.137#47.451722#- 98.551615#3803130700#02397804
glenila#cavalier#13#35.753#0.124#48.832189#- 98.963324#3801930780#01759360
glenmore#lamoure#53#35.959#0.000#46.500403#- 98.725003#3804530820#01036905
glenview#burleigh#216#38.731#0.620#47.014586#- 100.840657#3801530900#01037255
glenwood#walsh#201#35.732#0.000#48.499275#- 97.600521#3809930940#01036546
golden#walsh#101#35.796#0.209#48.411901#- 97.853075#3809931060#01036538
golden glen#lamoure#108#35.272#0.077#46.323193#- 98.733664#3804531100#01036891
golden lake#steele#59#34.846#1.163#47.538741#- 97.649068#3809131140#01036671
golden valley#williams#19#35.960#0.130#48.423255#- 103.070387#3810531260#01037031
goldfield#bowman#35#36.007#0.010#45.988073#- 103.183244#3801131300#01759309
good luck#williams#26#35.859#0.016#48.496096#- 103.852512#3810531460#01759726
goodrich#sheridan#29#33.508#2.207#47.457434#- 100.086640#3808331540#01037153
gooseneck#divide#31#42.457#0.826#48.949658#- 103.651852#3802331580#01036931
gordon#cavalier#11#26.638#0.403#48.681024#- 98.653205#3801931620#01759361
grace#grand forks#81#36.379#0.017#47.801910#- 97.688428#3803531700#01036598
graf#kidder#20#31.403#4.599#46.673377#- 99.506838#3804331780#01037056
grafton#walsh#288#34.206#0.000#48.412415#- 97.473110#3809931860#01036535
grail#mckenzie#39#31.647#0.000#47.804122#- 102.841792#3805331900#01759521
grainbelt#bowman#24#30.572#0.008#46.247471#- 103.308195#3801131940#01759310
grainfield#towner#36#35.626#0.092#48.666559#- 99.421484#3809531980#01759653
grand forks#grand forks#505#10.950#0.065#47.878811#- 97.053463#3803532100#01036600
grand harbor#ramsey#163#34.124#1.910#48.140191#- 99.002142#3807132260#01759574
grand prairie#barnes#48#36.194#0.000#47.109684#- 97.896712#3800332340#01036426
grand rapids#lamoure#90#35.937#0.000#46.413323#- 98.347976#3804532420#01036898
grand river#bowman#12#35.924#0.008#45.996181#- 103.561415#3801132460#01759311
grand valley#dickey#25#36.045#0.163#46.069234#- 98.818496#3802132500#01036761
grandfield#eddy#22#35.837#0.093#47.802941#- 99.230327#3802732020#01759406
grandview#lamoure#45#35.849#0.068#46.503868#- 98.337734#3804532540#01036899
grant#richland#102#33.600#1.701#46.057287#- 97.218644#3807732620#01036824
granville#mchenry#107#35.157#0.784#48.233663#- 100.811777#3804932700#02397806
grass lake#burleigh#69#35.462#0.568#47.204041#- 100.675088#3801532740#01037184
grassland#renville#21#33.229#2.487#48.683748#- 101.625466#3807532780#01759606
gray#stutsman#41#33.737#0.882#47.118150#- 98.522673#3809332860#01036480
greatstone#mclean#44#36.008#0.009#47.710905#- 101.056823#3805532940#01759534
greely#ward#16#34.818#1.035#47.888085#- 101.028456#3810132980#01759679
green#barnes#84#35.353#0.458#46.841410#- 98.112755#3800333020#01036413
greenbush#ward#20#35.800#0.000#48.589999#- 101.907907#3810133100#01759680
greendale#richland#104#36.211#0.060#45.971942#- 96.830406#3807733140#01036814
greene#ransom#109#34.794#0.455#46.579511#- 97.458626#3807333180#01036880
greenfield#griggs#102#34.910#0.000#47.283601#- 98.151423#3803933260#01036632
greenfield#traill#72#35.342#0.000#47.281341#- 97.260955#3809733340#01036684
greenland#barnes#42#36.167#0.000#46.674716#- 98.375846#3800333380#01036405
greenview#steele#44#35.995#0.034#47.460338#- 97.910531#3809133420#01036668
greenville#lamoure#47#35.871#0.091#46.420235#- 98.086495#3804533460#01036894
grenora#williams#8#31.487#0.898#48.580057#- 103.987275#3810533540#02397808
grey#cavalier#20#35.503#0.613#48.842876#- 98.791771#3801933580#01759362
griffin#stutsman#51#35.911#0.117#46.667116#- 99.123441#3809333660#01036448
grilley#mchenry#55#35.928#0.098#48.509585#- 100.984442#3804933700#01759492
grover#renville#27#35.829#0.006#48.853751#- 101.819084#3807533740#01759607
gunkel#cass#43#36.184#0.000#47.108252#- 97.133541#3801733820#01036384
gutschmidt#logan#28#35.991#0.463#46.507858#- 99.106908#3804733940#01037051
