date#name#local name#2012 date#2013 date
date#name#local name#2012 date#2013 date
january 1 1#new year 's day#нова година , nova godina#january 1#january 1
january 2 1#new year 's day#нова година , nova godina#january 2#january 2
january 7#julian orthodox christmas#божић , božić#january 7#january 7
february 15 1#serbia national day#дан државности србије , dan državnosti srbije#february 15#february 15
february 16 1#serbia national day#дан државности србије , dan državnosti srbije#february 16#february 16
varies#orthodox good friday#велики петак , veliki petak#april 13#may 3
varies#orthodox easter#васкрс , vaskrs#april 15#may 5
varies#orthodox easter monday#васкрсни понедељак , vaskrsni ponedeljak#april 16#may 6
may 1 1#may day / international workers' day#празник рада , praznik rada#may 1#may 1
may 2 1#may day / international workers' day#празник рада , praznik rada#may 2#may 2
november 11 1#armistice day#дан примирја , dan primirja#november 11#november 11
