week of#tournament#champions#runners - up#semifinalists
13 september#bucharest , romania 500000#goran ivanišević 6 - 2 7 - 6 (5)#andrei cherkasov#guillermo pérez - roldán andrea gaudenzi
13 september#bucharest , romania 500000#oosting / pimek 7 - 6 7 - 6#cosac / porumb#guillermo pérez - roldán andrea gaudenzi
13 september#bordeaux , france 330000#sergi bruguera 7 - 5 6 - 2#diego nargiso#arnaud boetsch marc rosset
13 september#bordeaux , france 330000#albano / frana 7 - 6 4 - 6 6 - 3#adams / olhovskiy#arnaud boetsch marc rosset
27 september#palermo , italy 290000#thomas muster 7 - 6 (2) 7 - 5#sergi bruguera#federico sanchez andrea gaudenzi
27 september#palermo , italy 290000#casal / sánchez 6 - 3 6 - 3#garat / lozano#federico sanchez andrea gaudenzi
27 september#kuala lumpur , malaysia 275000#michael chang 6 - 0 6 - 4#jonas svensson#neil borwick grant stafford
27 september#kuala lumpur , malaysia 275000#eltingh / haarhuis 7 - 5 4 - 6 7 - 6#björkman / wahlgren#neil borwick grant stafford
27 september#basel , switzerland 775000#michael stich 6 - 4 6 - 7 (5) 6 - 3 6 - 2#stefan edberg#marc rosset martin damm
27 september#basel , switzerland 775000#black / stark 3 - 6 7 - 5 6 - 3#pearce / randall#marc rosset martin damm
