name#years#gender#area#authority#decile#roll
argyll east school#1 - 8#coed#otane#state#4#51
central hawke 's bay college#9 - 15#coed#waipukurau#state#4#557
elsthorpe school#1 - 8#coed#elsthorpe#state#9#42
flemington school#1 - 8#coed#waipukurau#state#8#71
mangaorapa school#1 - 8#coed#porangahau#state#3#19
omakere school#1 - 8#coed#waipawa#state#8#30
ongaonga school#1 - 8#coed#ongaonga#state#6#111
otane school#1 - 8#coed#otane#state#3#43
porangahau school#1 - 8#coed#porangahau#state#4#31
pukehou school#1 - 8#coed#pukehou#state#5#108
sherwood school#1 - 8#coed#takapau#state#6#30
st joseph 's school#1 - 8#coed#waipukurau#state integrated#5#95
takapau school#1 - 8#coed#takapau#state#5#141
te aute college#9 - 15#boys#pukehou#state integrated#3#86
the terrace school#1 - 8#coed#waipukurau#state#2#214
tikokino school#1 - 8#coed#waipawa#state#7#42
tkkm o takapau#1 - 8#coed#takapau#state#3#37
waipawa school#1 - 8#coed#waipawa#state#3#139
waipukurau school#1 - 8#coed#waipukurau#state#3#243
