no in series#no in season#title#directed by#written by#original air date#production code
14a#1a#spontaneously combustible#igor kovalyov#mark steen & mark palmer#september 9 , 1995#201a
14b#1b#curse of katana#jim duffy#mark palmer#september 9 , 1995#201b
15a#2a#monsters are real#igor kovalyov#david adam silverman#september 16 , 1995#202a
15b#2b#this is your brain on ickis#jim duffy#spencer green & mary elizabeth williams#september 16 , 1995#202b
16b#3b#krumm gets the dreaded nolox#igor kovalvov#mary elizabeth williams & spencer green#september 23 , 1995#203b
17a#4a#mayberry ufo#jim duffy#mary elizabeth williams & spencer green#september 30 , 1995#204a
17b#4b#i dream of snorch with the long golden hair#igor kovalyov#spencer green & mary elizabeth williams#september 30 , 1995#204b
18a#5a#garbage ahoy#jim duffy#steve skrovan & david adam silverman#october 7 , 1995#205a
18b#5b#goin' (way) south#igor kovalyov#mark steen#october 7 , 1995#205b
19b#6b#puppy ciao#jim duffy#steve skrovan#october 14 , 1995#206b
20a#7a#the rival#igor kovalyov#roger eschbacher#october 21 , 1995#207a
20b#7b#hats off#jim duffy#mark palmer#october 21 , 1995#207b
21a#8a#eau de krumm#jim duffy#spencer green & mary elizabeth williams#october 28 , 1995#208a
21b#8b#o'lucky monster#igor kovalyov#mark palmer & marcy gray rubin#october 28 , 1995#208b
22a#9a#rosh - o - monster#jim duffy#michael palmer#november 4 , 1995#209a
22b#9b#the tree of ickis#igor kovalyov#steve skrovan#november 4 , 1995#209b
23a#10a#history of the monster world#igor kovalyov#spencer green & mary elizabeth williams#november 11 , 1995#210a
23b#10b#fear thy name is ickis#igor kovalyov#steve skrovan#november 11 , 1995#210b
24a#11a#quest for the holy pail#jim duffy#mark palmer#november 18 , 1995#211a
24b#11b#garbage in , garbage out#jim duffy#roger eschbacher#november 18 , 1995#211b
25a#12a#a room with no viewfinder#andrei svislotski#spencer green & mary elizabeth williams#november 25 , 1995#212a
25b#12b#krumm rises to the top#igor kovalyov#steve skrovan , lance khazei & michael karnow#november 25 , 1995#212b
26a#13a#the five faces of ickis#jim duffy#michael karnow , lance khazei & steve skrovan#december 2 , 1995#213a
