date#tournament#surface#partner#opponents in the final
9 may 2010#estoril open , estoril , portugal#clay#marc lópez#pablo cuevas marcel granollers
25 july 2010#international german open , hamburg , germany#clay#marc lópez#jérémy chardy paul - henri mathieu
1 may 2011#estoril open , estoril , portugal#clay#marc lópez#eric butorac jean - julien rojer
21 may 2011#open de nice côte dazur , nice , france#clay#santiago gonzalez#eric butorac jean - julien rojer
24 september 2011#brd năstase țiriac trophy , bucharest , romania#clay#julian knowle#daniele bracciali potito starace
23 october 2011#kremlin cup , moscow , russia#hard (i)#carlos berlocq#františek čermák filip polášek
25 february 2012#copa claro , buenos aires , argentina#clay#fernando verdasco#michal mertiňák andré sá
4 march 2012#abierto mexicano telcel , acapulco , mexico#clay#fernando verdasco#marcel granollers marc lópez
6 may 2012#estoril open , estoril , portugal#clay#julian knowle#aisam - ul - haq qureshi jean - julien rojer
14 july 2012#atp vegeta croatia open umag , umag , croatia#clay#fernando verdasco#marcel granollers marc lópez
22 july 2012#international german open , hamburg , germany#clay#fernando verdasco#rogério dutra da silva daniel muñoz de la nava
28 october 2012#valencia open 500 , valencia , spain#hard (i)#fernando verdasco#alexander peya bruno soares
2 march 2013#abierto mexicano telcel , acapulco , mexico#clay#łukasz kubot#simone bolelli fabio fognini
27 july 2013#atp vegeta croatia open umag , umag , croatia#clay#martin kližan#nicholas monroe simon stadler
22 september 2013#st petersburg open , st petersburg , russia#hard (i)#fernando verdasco#dominic inglot denis istomin
13 october 2013#shanghai rolex masters , shanghai , china#hard#fernando verdasco#ivan dodig marcelo melo
