date#visitor#score#home#decision#attendance#record
january 3#minnesota#4 - 2#detroit#osgood#20066#26 - 10 - 3
january 5#st louis#0 - 3#detroit#legace#20066#27 - 10 - 3
january 6#detroit#3 - 1#nashville#legace#17113#28 - 10 - 3
january 8#dallas#6 - 3#detroit#osgood#20066#28 - 11 - 3
january 10#detroit#2 - 3#carolina#legace#18730#28 - 12 - 3
january 12#philadelphia#3 - 6#detroit#legace#20066#29 - 12 - 3
january 14#ny rangers#3 - 4#detroit#legace#20066#30 - 12 - 3
january 18#detroit#4 - 0#columbus#osgood#17089#31 - 12 - 3
january 21#detroit#4 - 3#colorado#legace#18007#32 - 12 - 3
january 23#nashville#3 - 2#detroit#legace#20066#32 - 13 - 3
january 24#nashville#2 - 1#detroit#legace#20066#32 - 13 - 4
january 26#vancouver#1 - 2#detroit#legace#20066#33 - 13 - 4
january 28#detroit#1 - 2#dallas#legace#18584#33 - 13 - 5
january 30#detroit#5 - 4#minnesota#legace#18568#34 - 13 - 5
