date#opponent#score#loss#attendance#record
july 1#phillies#4 - 3#remlinger (4 - 2)#25307#42 - 40
july 2#phillies#1 - 0#wendell (1 - 2)#23591#43 - 40
july 3#phillies#12 - 2#zambrano (6 - 7)#57326#43 - 41
july 4#cardinals#11 - 8#wood (8 - 6)#39756#43 - 42
july 5#cardinals#6 - 5#fassero (1 - 4)#38953#44 - 42
july 6#cardinals#4 - 1#prior (8 - 4)#37713#44 - 43
july 7#marlins#6 - 3#beckett (3 - 4)#38662#45 - 43
july 8#marlins#4 - 3#remlinger (5 - 3)#33227#45 - 44
july 9#marlins#5 - 1#pavano (6 - 10)#33054#46 - 44
july 10#braves#13 - 3#estes (6 - 8)#38756#46 - 45
july 11#braves#9 - 5#prior (8 - 5)#39334#46 - 46
july 12#braves#7 - 3#ramírez (8 - 3)#39980#47 - 46
july 13#braves#7 - 2#zambrano (6 - 8)#39832#47 - 47
july 18#marlins#6 - 0#clement (7 - 8)#26174#47 - 48
july 19#marlins#1 - 0#penny (8 - 7)#30432#48 - 48
july 20#marlins#16 - 2#willis (9 - 2)#25574#49 - 48
july 21#braves#15 - 6#reynolds (7 - 5)#39950#50 - 48
july 22#braves#8 - 4#mitre (0 - 1)#39226#50 - 49
july 23#phillies#3 - 0#clement (7 - 9)#40377#50 - 50
july 24#phillies#14 - 6#wood (10 - 7)#40266#50 - 51
july 25#astros#5 - 3#dotel (6 - 4)#43013#51 - 51
july 26#astros#3 - 1#cruz (1 - 4)#42679#51 - 52
july 27#astros#5 - 3#robertson (10 - 4)#42422#52 - 52
july 29#giants#3 - 0#moss (9 - 7)#40221#53 - 52
july 30#giants#6 - 3#wood (10 - 8)#39973#53 - 53
july 31#giants#9 - 4#brower (7 - 3)#39422#54 - 53
