place#player#country#score#to par
t1#ernie els#south africa#70 + 66 = 136#- 6
t1#pádraig harrington#ireland#69 + 67 = 136#- 6
t1#shigeki maruyama#japan#68 + 68 = 136#- 6
t1#bob tway#united states#70 + 66 = 136#- 6
t1#duffy waldorf#united states#67 + 69 = 136#- 6
t6#søren hansen#denmark#68 + 69 = 137#- 5
t6#carl pettersson#sweden#67 + 70 = 137#- 5
t6#des smyth#ireland#68 + 69 = 137#- 5
t9#stephen ames#trinidad and tobago#68 + 70 = 138#- 4
t9#thomas bjørn#denmark#68 + 70 = 138#- 4
t9#thomas levet#france#72 + 66 = 138#- 4
t9#colin montgomerie#scotland#74 + 64 = 138#- 4
t9#mark o'meara#united states#69 + 69 = 138#- 4
t9#ian poulter#england#69 + 69 = 138#- 4
t9#nick price#zimbabwe#68 + 70 = 138#- 4
t9#tiger woods#united states#70 + 68 = 138#- 4
