position#club#played#points#wins#draws#losses#goals for#goals against#goal difference
1#ud las palmas#30#40#17#6#7#45#25#+ 20
2#hércules cf#30#38#15#8#7#48#38#+ 10
3#rcd mallorca#30#37#16#5#9#52#32#+ 20
4#cd mestalla#30#33#13#7#10#60#38#+ 22
5#cd tenerife#30#32#14#4#12#30#40#- 10
6#granada cf#30#32#12#8#10#41#32#+ 9
7#cádiz cf#30#30#13#4#13#45#41#+ 4
8#algeciras cf#30#30#13#4#13#40#53#- 13
9#cd málaga#30#30#12#6#12#38#33#+ 5
10#onteniente cf#30#29#10#9#11#33#29#+ 4
11#recreativo de huelva#30#29#10#9#11#41#34#+ 7
12#melilla cf#30#28#10#8#12#34#38#- 4
13#cd abarán#30#26#10#6#14#38#49#- 11
14#atlético ceuta#30#26#10#6#14#29#49#- 20
15#cd san fernando#30#21#9#3#18#24#45#- 21
16#cd eldense#30#19#7#5#18#33#55#- 22
