district#incumbent#party#first elected#result#candidates
texas 1#jim chapman#democratic#1985#re - elected#jim chapman (d) unopposed
texas 4#ralph hall#democratic#1980#re - elected#ralph hall (d) 71.7% thomas blow (r) 28.3%
texas 6#joe barton#republican#1984#re - elected#joe barton (r) 55.8% pete geren (d) 44.2%
texas 8#jack fields#republican#1980#re - elected#jack fields (r) 68.4% blaine mann (d) 31.6%
texas 9#jack brooks#democratic#1952#re - elected#jack brooks (d) 61.5% lisa d duperier (r) 38.5%
texas 11#marvin leath#democratic#1978#re - elected#marvin leath (d) unopposed
texas 12#jim wright#democratic#1954#re - elected#jim wright (d) 68.7% don mcneil (r) 31.3%
texas 13#beau boulter#republican#1984#re - elected#beau boulter (r) 64.9% doug seal (d) 35.1%
texas 14#mac sweeney#republican#1984#re - elected#mac sweeney (r) 52.3% greg laughlin (d) 47.7%
texas 15#kika de la garza#democratic#1964#re - elected#kika de la garza (d) unopposed
texas 16#ronald d coleman#democratic#1982#re - elected#ronald d coleman (d) 65.7% roy gillia (r) 34.3%
texas 17#charles stenholm#democratic#1978#re - elected#charles stenholm (d) unopposed
texas 18#mickey leland#democratic#1978#re - elected#mickey leland (d) 90.2% joanne kuniansky (i) 9.8%
texas 19#larry combest#republican#1984#re - elected#larry combest (r) 62.0% gerald mccathern (d) 38.0%
texas 20#henry b gonzalez#democratic#1961#re - elected#henry b gonzalez (d) unopposed
texas 22#tom delay#republican#1984#re - elected#tom delay (r) 71.8% susan director (d) 28.2%
texas 23#albert bustamante#democratic#1984#re - elected#albert bustamante (d) 90.7% ken hendrix ( l ) 9.3%
texas 24#martin frost#democratic#1978#re - elected#martin frost (d) 67.2% bob burk (r) 32.8%
texas 25#michael a andrews#democratic#1982#re - elected#michael a andrews (d) unopposed
texas 26#dick armey#republican#1984#re - elected#dick armey (r) 68.1% george richardson (d) 31.9%
