year#team#co - drivers#class#laps#pos#class pos
1981#martini racing#beppe gabbiani#gr5#47#dnf#dnf
1998#gulf team davidoff gtc competition#dr thomas bscher rinaldo capello#gt1#228#dnf#dnf
1999#audi sport team joest#frank biela didier theys#lmp#360#3rd#2nd
2000#audi sport team joest#tom kristensen frank biela#lmp900#368#1st#1st
2001#audi sport team joest#tom kristensen frank biela#lmp900#321#1st#1st
2002#audi sport team joest#tom kristensen frank biela#lmp900#375#1st#1st
2003#champion racing#stefan johansson jj lehto#lmp900#372#3rd#1st
2004#adt champion racing#jj lehto marco werner#lmp1#368#3rd#3rd
2005#adt champion racing#frank biela allan mcnish#lmp1#364#3rd#3rd
2006#audi sport team joest#frank biela marco werner#lmp1#380#1st#1st
2007#audi sport team joest#frank biela marco werner#lmp1#369#1st#1st
2008#audi sport north america#frank biela marco werner#lmp1#367#6th#6th
2010#drayson racing#paul drayson jonny cocker#lmp1#254#nc#nc
