outcome#year#championship#surface#opponent in the final#score in the final
runner - up#1981#french open#clay#björn borg#1 - 6 , 6 - 4 , 2 - 6 , 6 - 3 , 1 - 6
runner - up#1982#us open#hard#jimmy connors#3 - 6 , 2 - 6 , 6 - 4 , 4 - 6
runner - up#1983#us open#hard#jimmy connors#3 - 6 , 7 - 6 (7 - 2) , 5 - 7 , 0 - 6
runner - up#1983#australian open#grass#mats wilander#1 - 6 , 4 - 6 , 4 - 6
winner#1984#french open#clay#john mcenroe#3 - 6 , 2 - 6 , 6 - 4 , 7 - 5 , 7 - 5
runner - up#1984#us open#hard#john mcenroe#3 - 6 , 4 - 6 , 1 - 6
runner - up#1985#french open#clay#mats wilander#6 - 3 , 4 - 6 , 2 - 6 , 2 - 6
winner#1985#us open#hard#john mcenroe#7 - 6 (7 - 1) , 6 - 3 , 6 - 4
winner#1986#french open (2)#clay#mikael pernfors#6 - 3 , 6 - 2 , 6 - 4
runner - up#1986#wimbledon#grass#boris becker#4 - 6 , 3 - 6 , 5 - 7
winner#1986#us open (2)#hard#miloslav mečíř#6 - 4 , 6 - 2 , 6 - 0
winner#1987#french open (3)#clay#mats wilander#7 - 5 , 6 - 2 , 3 - 6 , 7 - 6 (7 - 3)
runner - up#1987#wimbledon#grass#pat cash#6 - 7 (5 - 7) , 2 - 6 , 5 - 7
winner#1987#us open (3)#hard#mats wilander#6 - 7 (7 - 9) , 6 - 0 , 7 - 6 (7 - 4) , 6 - 4
runner - up#1988#us open#hard#mats wilander#4 - 6 , 6 - 4 , 3 - 6 , 7 - 5 , 4 - 6
winner#1989#australian open#hard#miloslav mečíř#6 - 2 , 6 - 2 , 6 - 2
runner - up#1989#us open#hard#boris becker#6 - 7 ( 2 - 7) , 6 - 1 , 3 - 6 , 6 - 7 (4 - 7)
winner#1990#australian open (2)#hard#stefan edberg#4 - 6 , 7 - 6 (7 - 3) , 5 - 2 retired
