episode#title#directed by#written by#original airdate
23 (1)#hard landing#jon cassar#michael loceff#january 4 , 1998
24 (2)#spec ops#tj scott#robert cochran#january 11 , 1998
25 (3)#third person#jon cassar#michael loceff#january 18 , 1998
26 (4)#approaching zero#rené bonnière#michael loceff#february 1 , 1998
27 (5)#new regime#jon cassar#robert cochran#march 1 , 1998
28 (6)#mandatory refusal#ken girotti#david ehrman#march 8 , 1998
29 (7)#half - life#rené bonnière#maurice hurley#march 22 , 1998
30 (8)#darkness visible#ken girotti#david ehrman#march 29 , 1998
31 (9)#open heart#rené bonnière#elliot stern#april 5 , 1998
32 (10)#first mission#guy magar#peter mohan & jim henshaw#april 12 , 1998
33 (11)#psychic pilgrim#rené bonnière#michael loceff#april 19 , 1998
34 (12)#soul sacrifice#david warry - smith#michael loceff#june 14 , 1998
35 (13)#not was#rené bonnière#michael loceff#june 21 , 1998
36 (14)#double date#jon cassar#robert cochran#june 28 , 1998
37 (15)#fuzzy logic#ken girotti#michael loceff#july 5 , 1998
38 (16)#old habits#terry ingram#maurice hurley#july 12 , 1998
39 (17)#inside out#ken girotti#maurice hurley#july 26 , 1998
40 (18)#off profile#john fawcett#david ehrman#august 2 , 1998
41 (19)#last night#clark johnson#robert cochran#august 9 , 1998
42 (20)#in between#joseph scanlan#michael loceff#august 16 , 1998
43 (21)#adrian 's garden#brad turner#michael loceff#august 23 , 1998
44 (22)#end game#joseph scanlan#robert cochran & david ehrman#august 30 , 1998
