position#jersey#name#height (cm)#weight (kg)#birthdate#birthplace#previous club / team
g#30#mike curran#175#78#april , 14 1944#international falls , minnesota#minnesota fighting saints ( wha )
g#1#pete lopresti#183#91#may 23 , 1954#virginia , minnesota#minnesota north stars
g#35#cap raeder#183#82#october 8 , 1953#needham , massachusetts#new england whalers ( wha )
d#5#mike christie#183#86#december 20 , 1949#big spring , texas#california seals
d#20#lee fogolin#183#91#february 7 , 1955#chicago , illinois#buffalo sabres
d#7#mike milbury#185#93#june 17 , 1952#brighton , massachusetts#boston bruins
d#2#bill nyrop#188#93#july 23 , 1952#washington , dc#montreal canadiens
d#4#gary sargent#178#91#february 18 , 1954#red lake , minnesota#los angeles kings
d / f#3#rick chartraw#183#93#july 13 , 1954#caracas , venezuela#montreal canadiens
d / f#23#lou nanne#183#82#june 2 , 1941#sault ste marie , ontario , canada#minnesota north stars
f / d#18#joe noris#183#84#october 26 , 1951#denver , colorado#san diego mariners ( wha )
lw#14#curt bennett#191#89#march 27 , 1948#regina , saskatchewan , canada#atlanta flames
lw#29#alan hangsleben#185#89#february 22 , 1953#warroad , minnesota#new england whalers ( wha )
lw#12#steve jensen#188#86#april 14 , 1955#minneapolis , minnesota#minnesota north stars
lw#9#gerry o'flaherty#175#79#august 31 , 1950#pittsburgh , pennsylvania#vancouver canucks
c#17#harvey bennett#193#98#august 9 , 1952#cranston , rhode island#pittsburgh penguins
c#32#doug palazzari#165#77#november 3 , 1952#eveleth , minnesota#providence reds ( ahl )
rw#34#fred ahern#183#82#february 12 , 1952#boston , massachusetts#california seals
rw#19#craig patrick#185#86#may 20 , 1946#detroit , michigan#kansas city scouts
rw#15#dean talafous#193#82#august 25 , 1953#duluth , minnesota#minnesota north stars
rw#28#warren butch williams#180#89#september 11 , 1952#duluth , minnesota#california seals
f#21#dan bolduc#175#86#april 6 , 1953#waterville , maine#new england whalers ( wha )
f#8#robbie ftorek#178#70#january 2 , 1952#needham , massachusetts#phoenix roadrunners ( wha )
f#33#mike polich#173#77#december 19 , 1952#hibbing , minnesota#nova scotia voyageurs ( ahl )
