date#opponent#score#loss#attendance#record
may 1#giants#5 - 1 (10)#worrell (1 - 1)#41524#16 - 12
may 2#rockies#7 - 4#chacón (4 - 1)#29236#17 - 12
may 3#rockies#6 - 4#guthrie (0 - 2)#38332#17 - 13
may 4#rockies#5 - 4 (10)#reed (2 - 1)#37223#18 - 13
may 5#brewers#5 - 3#clement (2 - 4)#35304#18 - 14
may 6#brewers#9 - 6#cruz (1 - 1)#34240#18 - 15
may 7#brewers#2 - 1#rusch (1 - 6)#37574#19 - 15
may 9#cardinals#6 - 3#zambrano (3 - 3)#38531#19 - 16
may 10#cardinals#3 - 2 (10)#eldred (2 - 1)#38106#20 - 16
may 11#cardinals#postponed (rain) rescheduled for september 2#postponed (rain) rescheduled for september 2#postponed (rain) rescheduled for september 2#postponed (rain) rescheduled for september 2
may 12#brewers#11 - 5#rusch (1 - 7)#19106#21 - 16
may 13#brewers#7 - 2#quevedo (0 - 1)#18454#22 - 16
may 14#brewers#6 - 1#kinney (2 - 3)#27566#23 - 16
may 15#brewers#4 - 2 (17)#kieschnick (0 - 1)#31624#24 - 16
may 16#cardinals#7 - 4#clement (2 - 5)#42589#24 - 17
may 17#cardinals#2 - 1#kline (1 - 4)#45385#25 - 17
may 18#cardinals#6 - 3#cruz (1 - 2)#45773#25 - 18
may 19#cardinals#2 - 0#zambrano (4 - 4)#46734#25 - 19
may 20#pirates#postponed (rain) rescheduled for september 19#postponed (rain) rescheduled for september 19#postponed (rain) rescheduled for september 19#postponed (rain) rescheduled for september 19
may 21#pirates#5 - 2#wood (4 - 2)#35086#25 - 20
may 22#pirates#3 - 2#sauerbeck (0 - 4)#14544#26 - 20
may 23#astros#7 - 5#prior (5 - 2)#29660#26 - 21
may 24#astros#3 - 2#redding (3 - 4)#37839#27 - 21
may 25#astros#7 - 3#miller (2 - 6)#37565#28 - 21
may 26#pirates#10 - 0#wood (4 - 3)#40225#28 - 22
may 27#pirates#9 - 4#clement (2 - 6)#35961#28 - 23
may 28#pirates#5 - 4#d'amico (4 - 5)#32406#29 - 23
may 30#astros#9 - 1#estes (5 - 4)#36687#29 - 24
may 31#astros#1 - 0 (16)#stone (4 - 1)#37719#30 - 24
