position#driver#points#winnings#series
1#mark martin#61#225000#nascar winston cup
2#robby gordon#54#100000#indy car
3#johnny benson#50#60000#nascar busch series
4#terry labonte#48#50000#nascar winston cup
5#al unser , jr#48#45000#indy car
6#sterling marlin#40#40000#nascar winston cup
7#scott pruett#40#40000#indy car
8#dale earnhardt#39#40000#nascar winston cup
9#tommy kendall#36#40000#scca trans - am series
10#jeff gordon#30#40000#nascar winston cup
11#rusty wallace#26#40000#nascar winston cup
