place#player#country#score#to par
t1#scott dunlap#united states#66#- 6
t1#tiger woods#united states#66#- 6
t3#darren clarke#northern ireland#68#- 4
t3#davis love iii#united states#68#- 4
t5#stephen ames#trinidad and tobago#69#- 3
t5#ed fryatt#england#69#- 3
t5#fred funk#united states#69#- 3
t5#j p hayes#united states#69#- 3
t9#stuart appleby#australia#70#- 2
t9#brian henninger#united states#70#- 2
t9#miguel ángel jiménez#spain#70#- 2
t9#jonathan kaye#united states#70#- 2
t9#tom kite#united states#70#- 2
t9#phil mickelson#united states#70#- 2
t9#jean van de velde#france#70#- 2
