tie no#home team#score#away team#date
1#enfield#2 - 0#hereford united#13 december 1980
2#barnet#0 - 1#peterborough united#13 december 1980
3#burnley#1 - 1#port vale#13 december 1980
replay#port vale#2 - 0#burnley#16 december 1980
4#bury#2 - 0#lincoln city#13 december 1980
5#gillingham#0 - 0#maidstone united#13 december 1980
replay#maidstone united#0 - 0#gillingham#16 december 1980
replay#gillingham#0 - 2#maidstone united#22 december 1980
6#doncaster rovers#2 - 1#blackpool#13 december 1980
7#sheffield united#1 - 1#chesterfield#13 december 1980
replay#chesterfield#1 - 0#sheffield united#16 december 1980
8#tranmere rovers#0 - 3#huddersfield town#13 december 1980
9#fulham#1 - 0#brentford#13 december 1980
10#plymouth argyle#3 - 0#oxford united#13 december 1980
11#millwall#0 - 1#exeter city#13 december 1980
12#hull city#1 - 1#blyth spartans#13 december 1980
replay#blyth spartans#2 - 2#hull city#16 december 1980
replay#hull city#2 - 1#blyth spartans#22 december 1980
13#carlisle united#3 - 0#walsall#13 december 1980
14#wimbledon#2 - 0#swindon town#13 december 1980
15#st albans city#1 - 1#torquay united#13 december 1980
replay#torquay united#4 - 1#st albans city#17 december 1980
16#scunthorpe united#0 - 0#altrincham#13 december 1980
replay#altrincham#1 - 0#scunthorpe united#15 december 1980
17#charlton athletic#2 - 1#bournemouth#13 december 1980
18#rotherham united#0 - 1#barnsley#13 december 1980
19#colchester united#1 - 1#yeovil town#13 december 1980
replay#yeovil town#0 - 2#colchester united#17 december 1980
20#mossley fc#1 - 3#mansfield town#13 december 1980
