match#date#competition or tour#ground#opponent#score1
1#23 august 2008#premier academy league#h#manchester united under 18s#0 - 0
2#30 august 2008#premier academy league#a#leeds united under 18s#2 - 2
3#6 september 2008#premier academy league#h#reading under 18s#1 - 1
4#13 september 2008#premier academy league#h#aston villa under 18s#3 - 0
5#20 september 2008#premier academy league#a#birmingham under 18s#0 - 2
6#27 september 2008#premier academy league#h#arsenal under 18s#1 - 2
7#4 october 2008#premier academy league#a#portsmouth under 18s#0 - 2
8#11 october 2008#premier academy league#h#crystal palace under 18s#0 - 0
9#18 october 2008#premier academy league#h#chelsea under 18s#2 - 4
10#1 november 2008#premier academy league#a#southampton under 18s#6 - 1
11#8 november 2008#premier academy league#h#ipswich under 18s#2 - 4
12#16 november 2008#premier academy league#a#charlton athletic fc under 18s#1 - 2
13#22 november 2008#premier academy league#a#fulham under 18s#2 - 0
14#2 december 2008#fa youth cup 3rd round#a#nottingham forest under 18s#1 - 3
