nationality#position#tottenham hotspur career#club apps#goals
england#mf#1882 - 1895#53#25
england#fb#1882 - 1894#159#24
england#gk#1894 - 1895 1896 - 1900#133#0
wales#mf#1897 - 1904#226#13
scotland#fw#1898 - 1907#293#139
wales#df#1899 - 1905#148#8
ireland#lw#1899 - 1905#347#97
england#mf#1899 - 1912#523#3
scotland#fw#1900 - 1901#57#45
england#fw#1901 - 1909#197#63
england#fw#1903 - 1907#133#24
ireland#fw#1903 - 1907#36#7
scotland#cb#1908 - 1912#141#4
scotland#fw#1908 - 1915#245#45
england#cb#1908 - 1919#160#3
england#lw#1908 - 1920#261#55
england#fw#1908 - 1920#334#101
england#fw#1909 - 1911#10#2
scotland#fb#1910 - 1915#122#1
england#cb#1910 - 1921#110#1
scotland#mf#1912 - 1917#101#2
england#fw#1912 - 1922#215#106
england#fw#1912 - 1923#176#84
england#mf#1912 - 1927#360#27
england#rw#1913 - 1924#237#24
england#gk#1914 - 1922#138#0
england#fb#1914 - 1929#215#106
scotland#mf#1919 - 1921#24#1
england#mf#1919 - 1925#117#0
england#lw#1919 - 1931#438#112
scotland#fw#1919 - 1930#224#48
scotland#cb#1920 - 1923#125#0
england#fw#1920 - 1927#254#77
england#fw#1921 - 1928#141#29
england#fb#1921 - 1930#244#0
england#mf#1921 - 1930#166#22
england#mf#1921 - 1931#319#10
england#mf#1923 - 1929#200#50
england#fb#1923 - 1933#158#3
england#fw#1924 - 1931#220#82
england#mf#1924 - 1931#229#0
england#gk#1927 - 1932#169#0
wales#fw#1927 - 1935#263#99
england#gk#1927 - 1936#129#0
england#mf#1929 - 1935#189#6
wales#mf#1929 - 1936#101#4
wales#rw#1930 - 1933#115#19
england#lw#1930 - 1936#90#0
england#fw#1930 - 1937#198#138
england#mf#1930 - 1939#182#28
wales#fw#1931 - 1936#195#86
england#mf#1931 - 1938#201#0
england#fw#1932 - 1939#222#29
wales#fb#1932 - 1939#254#2
england#cf#1932 - 1946#154#101
england#rw#1932 - 1946#150#28
england#fb#1933 - 1936#109#1
scotland#fw#1934 - 1943#103#26
england#gk#1934 - 1945#108#0
england#rw#1934 - 1946#109#31
england#fb#1935 - 1949#230#1
england#fb#1936 - 1946#132#11
england#rw#1938 - 1949#105#18
england#mf#1938 - 1954#341#6
england#lw#1939 - 1953#164#46
wales#mf#1939 - 1954#324#16
england#fb#1946 - 1951#101#0
england#fw#1946 - 1954#294#117
england#fb#1946 - 1954#160#1
england#gk#1946 - 1958#452#0
wales#fw#1947 - 1949#57#14
england#fw#1947 - 1955#325#69
guernsey#fw#1947 - 1957#307#134
england#mf#1947 - 1957#234#71
