year#mens singles#womens singles#men doubles#womens doubles#mixed doubles
1987#christian reynders#christine jacobs#christian reynders peter van der sijpt#christine jacobs nathalie volochinoff#s pepe christine jacobs
1988#hugues belsack#fabienne rohgoot#hugues belsack laurent koch#anne foblets a vandeheede#jef buckinckx heidi vrancken
1989#hugues belsack#heidi vrancken#jef buckinckx jan keymis#anne foblets heidi vrancken#hugues belsack anne foblets
1990#ph gennaux#heidi vrancken#stefaan de rycke phillippe gennaux#heidi vrancken van dyck#stephaan de rycke van dyck
1991#stefaan de rycke#els baert#kurt nys tom raes#els baert peggy mampaey#thujen pham sylvie donnay
1992#luigi dalli cardillo#mirella antico#luigi dalli cardillo vandeninden#els baert sylvie donnay#luigi dalli cardillo mirella antico
1993#sven van delsen#sofie merciny#roel bollen johan delamper#els carrein caroline persyn#jan daems els carrein
1994#wouter claes#caroline persyn#roel boonen vandewinkel#caroline persyn mallory gosset#frederic mawet domken
1995#frederic mawet#caroline persyn#frederic mawet wandewinkel#caroline persyn smids#frederic mawet caroline persyn
1996#kristof van landschoot#mallory gosset#kristof van landschoot h willems#katrien claes ine de clerck#chr valette mallory gosset
1997#francois delvaux#mallory gosset#hans willems van heuckelom#mallory gosset maryse deruyver#gert thone joke thone
1998#claude libois#katrien claes#benjamin driesen stein notermans#katrien claes joke thone#steven delsaert katrien claes
1999#benoit delvaux#veerle rakels#tim baeke steven delsaert#veerle rakels valerie descamps#benjamin driesen joke thone
2000#tim baeke#liesbeth dufraing#tim baeke tim wouters#liesbeth dufraing an soenens#tim baeke an soenens
2001#tim baeke#liesbeth dufraing#toby baldari andy knaepen#liesbeth dufraing an soenens#tim baeke an soenens
2002#steven knaepen#elke biesbrouck#jérôme legrand lionel warnotte#elke biesbrouck evy descamps#grégory vanvlaenderen nathalie descamps
2003#lionel warnotte#evy descamps#steven knaepen pieter mertens#evy descamps annelie tan#lionel warnotte laurence charneux
2004#gilles laguesse#sophie laguesse#geofrey lamont karel sioncke#sabine devooght maite lamont#koen verleyen kelly scoliers
2005#yuhan tan#laurence charneux#jente paesen yuhan tan#steffie annys stefanie bertels#jonathan gillis laurence charneux
2006#yuhan tan#stefanie bertels#jente paesen yuhan tan#steffie annys stefanie bertels#jonathan gillis laurence charneux
2007#damien maquet#lianne tan#laurent cuccu nicolas cuccu#jelske snoeck janne elst#damien maquet severine corvilain
