date#opponent#score#loss#record
july 2#yankees#10 - 5#rincón (0 - 3)#37 - 44
july 3#yankees#11 - 8#sabathia (6 - 7)#37 - 45
july 4#yankees#7 - 1#finley (4 - 11)#37 - 46
july 5#white sox#4 - 2#garland (7 - 6)#38 - 46
july 6#white sox#7 - 3#phillips (0 - 1)#38 - 47
july 7#white sox#9 - 3#ritchie (5 - 11)#39 - 47
july 11#yankees#7 - 4#sabathia (6 - 8)#39 - 48
july 12#yankees#2 - 1 (10)#karsay (3 - 4)#40 - 48
july 13#yankees#14 - 5#drese (8 - 7)#40 - 49
july 14#yankees#10 - 7#rivera (1 - 4)#41 - 49
july 15#white sox#7 - 1#glover (3 - 5)#42 - 49
july 16#white sox#5 - 4#wickman (0 - 3)#42 - 50
july 17#twins#8 - 5#báez (7 - 7)#42 - 51
july 18#twins#8 - 6#rincón (1 - 4)#42 - 52
july 19#royals#8 - 5#murray (0 - 1)#42 - 53
july 20#royals#7 - 5#wright (0 - 1)#42 - 54
july 20#royals#5 - 3 (10)#voyles (0 - 2)#43 - 54
july 21#royals#13 - 12 (10)#murray (0 - 2)#43 - 55
july 23#yankees#9 - 3#pettitte (4 - 4)#44 - 55
july 24#yankees#14 - 7#drese (8 - 8)#44 - 56
july 26#tigers#8 - 5#nagy (0 - 2)#44 - 57
july 27#tigers#5 - 1#sabathia (6 - 9)#44 - 58
july 28#tigers#9 - 6#acevedo (1 - 5)#45 - 58
july 29#athletics#8 - 6#magnante (0 - 2)#46 - 58
july 30#athletics#5 - 4#lidle (3 - 9)#47 - 58
july 31#athletics#6 - 4#westbrook (0 - 1)#47 - 59
