date#opponent#score#loss#attendance#record
july 1#dodgers#4 - 3#valenzuela (8 - 9)#47460#43 - 34
july 2#padres#5 - 1#reuschel (4 - 4)#13444#43 - 35
july 3#padres#3 - 2#thurmond (5 - 4)#20287#44 - 35
july 4#padres#2 - 1#show (8 - 6)#52134#45 - 35
july 5#giants#9 - 3#laskey (4 - 8)#6854#46 - 35
july 6#giants#5 - 4#minton (1 - 6)#11071#47 - 35
july 7#giants#7 - 2#reuschel (4 - 5)#16662#47 - 36
july 8#giants#6 - 3#m davis (3 - 8)#22223#48 - 36
july 12#dodgers#3 - 2#niedenfuer (1 - 5)#33129#49 - 36
july 13#dodgers#7 - 5#welch (6 - 10)#33915#50 - 36
july 14#dodgers#8 - 0#sanderson (5 - 2)#39396#50 - 37
july 15#dodgers#4 - 1#valenzuela (8 - 10)#39574#51 - 37
july 16#padres#4 - 0#ruthven (2 - 6)#23642#51 - 38
july 17#padres#6 - 5#trout (9 - 4)#29499#51 - 39
july 18#padres#4 - 1#whitson (10 - 5)#27471#52 - 39
july 19#giants#6 - 4#m davis (3 - 10)#22523#53 - 39
july 20#giants#3 - 2#eckersley (3 - 6)#27259#53 - 40
july 21#giants#4 - 3#minton (1 - 7)#37527#54 - 40
july 22#giants#11 - 5#trout (9 - 5)#37096#54 - 41
july 23#phillies#3 - 2#rawley (3 - 2)#32243#55 - 41
july 24#phillies#3 - 2#stoddard (7 - 2)#37063#55 - 42
july 25#phillies#9 - 4#hudson (8 - 8)#45183#56 - 42
july 27#mets#2 - 1#ruthven (2 - 7)#51102#56 - 43
july 28#mets#11 - 4#sisk (1 - 3)#37518#57 - 43
july 29#mets#3 - 0#terrell (8 - 8)#0#58 - 43
july 29#mets#5 - 1#berenyi (7 - 11)#50443#59 - 43
july 30#phillies#3 - 2#hudson (8 - 9)#29425#60 - 43
july 31#phillies#2 - 1#stoddard (7 - 3)#30175#60 - 44
