no#-#title#directed by#written by#us viewers (million)#rank (week)#original air date
72#2#the right stuff#deran sarafian#doris egan & leonard dick#17.44#6#october 2 , 2007
73#3#97 seconds#david platt#russel friend & garrett lerner#18.03#5#october 9 , 2007
74#4#guardian angels#deran sarafian#david hoselton#18.10#5#october 23 , 2007
75#5#mirror mirror#david platt#david foster#17.29#7#october 30 , 2007
77#7#ugly#david straiton#sean whitesell#16.95#6#november 13 , 2007
78#8#you don't want to know#lesli linka glatter#sara hess#16.88#6#november 20 , 2007
79#9#games#deran sarafian#eli attie#16.96#7#november 27 , 2007
80#10#it 's a wonderful lie#matt shakman#pamela davis#22.56#6#january 29 , 2008
81#11#frozen#david straiton#liz friedman#29.04#3#february 3 , 2008
82#12#don't ever change#deran sarafian#doris egan & leonard dick#23.15#3#february 5 , 2008
83#13#no more mr nice guy#deran sarafian#david hoselton & david shore#14.51#n / a#april 28 , 2008
