name#tour#giro#vuelta#total
jacques anquetil ( fra )#6#6#1#13
bernard hinault ( fra )#7#3#2#12
eddy merckx ( bel )#6#5#1#12
felice gimondi ( ita )#2#9#1#12
miguel induráin ( esp )#5#3#1#9
laurent fignon ( fra )#3#2#1#6
carlos sastre ( esp )#2#1#3#6
tony rominger ( sui )#1#1#4#6
alberto contador ( esp )#2#1#2#5
cadel evans ( aus )#3#1#1#5
denis menchov ( rus )#2#1#2#5
vincenzo nibali ( ita )#1#3#1#5
jose manuel fuente ( esp )#1#1#2#4
joaquim rodríguez ( esp )#1#1#2#4
herman van springel ( bel )#1#1#1#3
