no in series#no in season#title#directed by#written by#original air date#us viewers (millions)
45#1#the underneath#john gray#john gray#september 28 , 2007#8.72
46#2#don't try this at home#ian sander#teddy tenenbaum & laurie mccarthy#october 5 , 2007#8.91
47#3#haunted hero#eric laneuville#breen frazier & karl schaefer#october 12 , 2007#8.90
48#4#no safe place#peter o'fallon#jeannine renshaw#october 19 , 2007#8.95
49#5#weight of what was#gloria muzio#pk simonds#october 26 , 2007#9.99
50#6#double exposure#eric laneuville#laurie mccarthy#november 2 , 2007#9.18
51#7#unhappy medium#frederick eo toye#breen frazier#november 9 , 2007#9.85
52#8#bad blood#peter werner#teddy tenenbaum#november 16 , 2007#9.56
53#9#all ghosts lead to grandview#frederick eo toye#pk simonds & laurie mccarthy#november 23 , 2007#9.98
54#10#holiday spirit#steven robman#jeannine renshaw#december 14 , 2007#9.80
55#11#slam (aka slambook)#mark rosman#karl schaefer & daniel sinclair#january 11 , 2008#9.86
56#12#first do no harm#ian sander#john gray#january 18 , 2008#9.91
57#13#home but not alone#eric laneuville#pk simonds & laurie mccarthy#april 4 , 2008#9.06
58#14#the grave sitter#frederick eo toye#john gray#april 11 , 2008#8.55
59#15#horror show#ian sander#jeannine renshaw#april 25 , 2008#8.98
60#16#deadbeat dads#gloria muzio#mark b perry#may 2 , 2008#9.21
61#17#stranglehold (part 1)#eric laneuville#laurie mccarthy & pk simonds#may 9 , 2008#8.78
