year#division#league#reg season#playoffs#open cup
1993#n / a#usisl#7th , atlantic#did not qualify#did not enter
1993 / 94#n / a#usisl indoor#1st , northern#3rd place#n / a
1994#3#usisl#8th , atlantic#did not qualify#did not enter
1994 / 95#n / a#usisl indoor#1st , north / south#semifinals#n / a
1995#3#usisl pro league#6th , coastal#did not qualify#did not qualify
1995 / 96#n / a#usisl indoor#1st , northeast#champion#n / a
1996#3#usisl pro league#7th , northeast#did not qualify#did not qualify
1996 / 97#n / a#usisl i - league#1st , east#champion#n / a
1997#3#usisl d - 3 pro league#3rd , mid - atlantic#quarterfinals#did not qualify
1997 / 98#n / a#usisl i - league#1st#champion#n / a
