year#chassis#engine#start#finish#entrant
1977#parnelli vpj6b#cosworth#7#20#interscope racing
1978#parnelli vpj6b#cosworth#2#18#interscope racing
1979#parnelli vpj6c#cosworth#27#4#interscope racing
1980#parnelli vpj6c#cosworth#16#7#interscope racing
1981#interscope 81#cosworth#21#27#interscope racing
1982#interscope 03#cosworth#9#22#interscope racing
1983#march 83c#cosworth#21#21#interscope racing
1984#march 84c#cosworth#11#9#interscope racing
1985#march 85c#cosworth#17#17#interscope racing
1986#march 86c#buick#16#23#march engineering
1987#penske pc - 16#chevrolet#practice crash 1#practice crash 1#team penske
1996#lola t95 / 00#menard - buick#33 2#7#team menard
1998#dallara#oldsmobile#dnq#dnq#team pelfrey
