place#player#country#score#to par#money
1#hale irwin#united states#69 + 70 + 74 + 67 = 280#- 8#playoff
1#mike donald#united states#67 + 70 + 72 + 71 = 280#- 8#playoff
t3#billy ray brown#united states#69 + 71 + 69 + 72 = 281#- 7#56878
t3#nick faldo#england#72 + 72 + 68 + 69 = 281#- 7#56878
t5#mark brooks#united states#68 + 70 + 72 + 73 = 283#- 5#33271
t5#greg norman#australia#72 + 73 + 69 + 69 = 283#- 5#33271
t5#tim simpson#united states#66 + 69 + 75 + 73 = 283#- 5#33271
t8#scott hoch#united states#70 + 73 + 69 + 72 = 284#- 4#22236
t8#steve jones#united states#67 + 76 + 74 + 67 = 284#- 4#22236
t8#josé maría olazábal#spain#73 + 69 + 69 + 73 = 284#- 4#22236
t8#tom sieckmann#united states#70 + 74 + 68 + 72 = 284#- 4#22236
t8#craig stadler#united states#71 + 70 + 72 + 71 = 284#- 4#22236
t8#fuzzy zoeller#united states#73 + 70 + 68 + 73 = 284#- 4#22236
