date#opponent#score#loss#attendance#record
june 1#giants#4 - 0#cook (2 - 5)#41404#27 - 30
june 2#giants#4 - 1#schmidt (4 - 2)#34231#28 - 30
june 3#indians#7 - 3#rodríguez (3 - 6)#22326#29 - 30
june 4#indians#2 - 1#traber (2 - 3)#22222#30 - 30
june 5#indians#7 - 4#sabathia (4 - 3)#25221#31 - 30
june 7#royals#13 - 11#chacón (8 - 3)#25421#31 - 31
june 7#royals#9 - 5#jones (1 - 3)#26435#31 - 32
june 8#royals#8 - 7#dehart (0 - 2)#30084#32 - 32
june 10#twins#5 - 0#radke (5 - 6)#18886#33 - 32
june 11#twins#7 - 4#cook (2 - 6)#17942#33 - 33
june 12#twins#15 - 3#oliver (3 - 5)#18003#33 - 34
june 13#tigers#7 - 2#cornejo (3 - 4)#19212#34 - 34
june 14#tigers#9 - 7#elarton (3 - 2)#19260#34 - 35
june 15#tigers#5 - 4#knotts (2 - 5)#19323#35 - 35
june 16#padres#7 - 5#jiménez (0 - 3)#22716#35 - 36
june 17#padres#4 - 3 (8)#neagle (0 - 1)#22178#35 - 37
june 18#padres#5 - 3#jarvis (0 - 1)#22033#36 - 37
june 19#padres#10 - 5#lawrence (4 - 8)#23515#37 - 37
june 20#tigers#7 - 5#elarton (3 - 3)#29603#37 - 38
june 21#tigers#9 - 6#sparks (0 - 4)#35660#38 - 38
june 22#tigers#5 - 3#bernero (1 - 10)#34723#39 - 38
june 23#padres#5 - 1#jarvis (0 - 2)#18072#40 - 38
june 24#padres#5 - 2#lawrence (4 - 9)#15915#41 - 38
june 25#padres#7 - 6#jones (1 - 4)#19908#41 - 39
june 27#pirates#5 - 3#jennings (7 - 6)#37566#41 - 40
june 28#pirates#5 - 4#benson (5 - 8)#25083#42 - 40
june 29#pirates#9 - 0#chacón (11 - 4)#20475#42 - 41
june 30#diamondbacks#8 - 7 (12)#jiménez (0 - 4)#33533#42 - 42
