n#ep#huckleberry hound#pixie and dixie#hokey wolf#air date#credited animators
40#1#spud dud#high jinks#tricks and treats (pilot)#1960.09.11#george nicholas , dick lundy , don patterson
41#2#legion bound hound#price for mice#hokey dokey#1960.09.18#kenneth muse , bob carr
42#3#science friction#plutocrat cat#lamb - basted wolf#1960.09.25#ed love , lewis marshall , hicks lokey
43#4#nuts over mutts#pied piper pipe#which witch is witch#1960.10.02#ed love , don patterson , george nicholas
44#5#knight school#woo for two#pick a chick#1960.10.09#lewis marshall , bob carr , ed demattia
45#6#huck hounds tale#party peeper jinks#robot plot#1960.10.16#ed demattia , dick lundy , 
46#7#the unmasked avenger#a wise quack#boobs in the woods#1960.10.23#don williams , bob carr , 
47#8#hillbilly huck#missile bound cat#castle hassle#1960.10.30#hicks lokey , lewis marshall , bob carr
48#9#fast gun huck#kind to meeces week#booty on the bounty#1960.11.06#brad case , hicks lokey , 
49#10#astro - nut huck#crew cat#hokey in the pokey#1960.11.13#lewis marshall , brad case , don patterson
50#11#huck and ladder#jinxed jinks#whos zoo#1960.11.20#hicks lokey , art davis robert bentley
51#12#lawman huck#light headed cat#dogged sheep dog#1960.11.27#bob carr , lewis marshall , don patterson , 
