barangay#urban / rural#geographic character#population (2007)#population (2010)
alangilan#rural#coastal / farm#4346#4361
amio#rural#hill / farm#2192#2118
buenavista#rural#hill / farm#1270#990
kabulacan#rural#hill / farm#2821#2480
caigangan#rural#hill / farm#1553#1386
caranoche#rural#coastal / farm#3742#3913
cawitan#rural#coastal / farm#5602#5809
fatima#rural#coastal / farm#1517#1317
mabuhay#rural#coastal / farm#1892#1847
manalongon#rural#coastal / farm#4319#4842
mansagomayon#rural#hill / farm#1421#1011
milagrosa#rural#hill / farm#4148#3385
nagbinlod#rural#hill / farm#2512#3012
nagbalaye#rural#coastal / farm#4941#4957
obat#rural#hill / farm#2572#2599
poblacion#urban#coastal / farm#11788#12515
san francisco#rural#coastal / farm#3940#4052
san jose#rural#hill / farm#2490#2539
san miguel#rural#hill / farm#939#1282
san pedro#rural#coastal / farm#3517#3319
santo rosario#rural#hill / farm#1379#1315
talalak#rural#hill / farm#3738#4257
